source_file,source_path,category,keywords,key_phrases,snippet,confidence
153709726.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"gran diferencia, cosmovisión, civilizado, ignorante, convivencia, basurero, contamina","Es inmensa la diferencia entre el blanco o mestizo exaltado como civilizado y el indio peyorativamente calificado de salvaje; Mientras aquel ilustrado usa la tierra como basurero, contamina con sus propios excrementos los cuerpos de agua; el mal llamado ignorante nos da lecciones de convivencia con el entorno","Es inmensa la diferencia entre el blanco o mestizo exaltado como civilizado y el indio peyorativamente calificado de salvaje. Mientras aquel ilustrado usa la tierra como basurero, contamina con sus propios excrementos los cuerpos de agua, convierte el cielo en una nube grisácea maloliente, pone en peligro su existencia al cortar los árboles, destruye la fauna; el mal llamado ignorante nos da lecciones de convivencia con el entorno",high
153786499.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"contextualización, serias dificultades, falencias, necesario revisar, carencia, herramienta que facilite",En la ciudad de Pereira se presentan serias dificultades en la formulación y evaluación de proyecto; El resultado de esta entrevista muestra la gran carencia que tiene las instituciones públicas locales; se hace necesario una herramienta que facilite los procesos de selección,"En la ciudad de Pereira se presentan serias dificultades en la formulación y evaluación de proyecto en el marco lógico, pues las secretarías no cuentan con un recurso humano con la formación adecuada, a su vez se presenta una baja capacidad de proyectos de inversión por parte de las comunidades y de las mismas instituciones públicas dado que desde la dinámica de sistemas no tiene el dominio, y los funcionarios públicos encargados de articular este tipo de propuestas manejan otra clase de metodología.",high
153794857.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"razones que subyacen, interpretación, causas generales, contexto, justificó el régimen",las razones que subyacen tras las similitudes y diferencias; En cuanto a las causas generales del sobreendeudamiento; lo que justificó el régimen legal del sobreendeudamiento; Mientras que en nuestro país la situación es diferente,"Se extrae del análisis que las notas símiles entre ambas soluciones vienen dadas principalmente por la marcada influencia que ha tenido en Argentina el derecho francés, que es antecedente y fuente directa de todo nuestro sistema jurídico. En cuanto a las causas generales del sobreendeudamiento, en Argentina, las compañías de crédito ya no buscan alguien solvente con muchos activos, sino que prestan indiscriminadamente a sectores sin respaldo.",high
153990131.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"presencialidad, educación formal, niveles educativos, excepciones, metodología virtual","La Ley 115 de 1994 y el Decreto 1075 de 2015 privilegian la presencialidad; se prevé como excepción a quienes se encuentran en ciertas situaciones específicas; la educación formal en los niveles de preescolar, básica y media, debe ser brindada a los niños, niñas y adolescentes de manera presencial","Como corolario de lo expuesto, en la educación formal en preescolar, básica y media, debe priorizarse la presencialidad. Para el caso de la educación básica y media ofertada para adultos o población con requerimientos especiales como aquella del Sistema de Responsabilidad Penal para Adolescentes, la normatividad del sector educativo avala la metodología virtual.",high
154001307.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"topografía, mayor control",pendiente del terreno; configuración espacial; factores predisponentes,"La configuración espacial de los factores predisponentes en esta cuenca mostró que la topografía ejerce el mayor control sobre la variabilidad de la erosión hídrica magnificando o reduciendo el poder erosivo de las lluvias, que es el factor desencadenante. Ante un evento de precipitación erosiva mediado por la pendiente, las características del suelo que reducen su erodabilidad constituyen la principal barrera a la erosión, seguida por la cobertura vegetal",high
154174813.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"barreras, desinterés, incompatibilidad, especulación, reputación, impacto medioambiental","el desinterés por esta tecnología desde la perspectiva de la producción, exposición y comercialización, entre otras perspectivas, es el motivo más extendido; el rechazo de los NFT debido a su reputación como activo vinculado a la especulación; los NFT tienen más que ver con el puro mercado que con el trabajo de taller","En primer lugar, destaca el hecho de que tres de las cuatro razones más extendidas están vinculadas de manera directa con la propia práctica artística de cada sujeto encuestado. Así, el desinterés por esta tecnología desde la perspectiva de la producción, exposición y comercialización, entre otras perspectivas, es el motivo más extendido, apuntado por aproximadamente la mitad de la muestra analizada 51,6. También la incompatibilidad con la propia producción e identidad como artista 35,5 y el temor a que estas se vean afectadas negativamente por la incorporación de NFT 25,8 se encuentran entre las principales barreras a esta acogida.",high
154329060.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"abstracción, autoría, baja resolución, contexto latinoamericano, optimización, inteligencia artificial",,"Por un lado, la abstracción te permite insertar autoría, en el sentido de que te da espacio para escribir nueva información. Culturalmente es más presente para nosotros que para alguien en Suiza, hablar de poca o baja resolución. Lo que no puede hacer es buscar la no optimización, lo incorrecto, hacer errores. Buscar el potencial de lo incorrecto es una respuesta al momento cultural en el que vivimos.",high
154685691.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"Espíritu Santo, agente principal, evangelización, sinodalidad, lógica, sobreabundancia",El Espíritu es el agente principal de la evangelización y la sinodalidad; La lógica del mucho más es manantial de esperanza; donde abunda la sinodalidad sobreabunde la misión,"El Espíritu es el agente principal de la evangelización y la sinodalidad. La lógica del mucho más es manantial de esperanza. Con esa esperanza deseo que, por la acción del Espíritu, donde abunda la comunión sobreabunde la sinodalidad, donde abunda la sinodalidad sobreabunde la misión, y donde abunde la misión sobreabunde el Evangelio de Dios, que es Cristo.",high
154783250.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"se llegó a la conclusión, interpretación, implicaciones, deficiencias y errores",se llegó a la conclusión que existen deficiencias y errores en los informes técnicos policiales; que podrían desencadenar problemas en la investigación; lo que generaría absoluciones o condenas equivocadas,"Asimismo, se llegó a la conclusión que existen deficiencias y errores en los informes técnicos policiales que podrían desencadenar problemas en la investigación y un proceso penal no acorde a la normativa penal vigente y a las normas que rigen nuestro sistema legal, lo que generaría absoluciones o condenas equivocadas.",high
154854331.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, impacto positivo, diferencia significativa, evidencia estadística, rendimiento","Este cambio significativo de Pre-test a Post-test sugiere un impacto positivo; hay evidencia estadística significativa para afirmar que la metodología de enseñanza aplicada ha tenido un impacto significativo; La notable mejora en el rendimiento, de un 53.8 a un 80.8, sugiere un impacto positivo significativo","Este cambio significativo de Pre-test a Post-test sugiere un impacto positivo de la intervención en el aprendizaje de matemáticas, demostrando una transición de la mayoría de los estudiantes hacia niveles más altos de conocimiento. En resumen, según la prueba t de muestras emparejadas, hay evidencia estadística significativa para afirmar que la metodología de enseñanza aplicada ha tenido un impacto significativo en el rendimiento de los estudiantes.",high
154880004.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"reflexiona, compromiso, labor del etnohistoriador, evolución, adecuación",el Dr. Salomón reflexiona sobre el compromiso y la labor del etnohistoriador; que no sólo explora continuidades sino su evolución y adecuación a nuevos periodos coyunturales,"Dando cuenta de este caso, el Dr. Salomón reflexiona sobre el compromiso y la labor del etnohistoriador, que no sólo explora continuidades sino su evolución y adecuación a nuevos periodos coyunturales, dejando paulatinamente de ser un estudio de los otros para convertirse en un estudio del nosotros.",high
154881993.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"polimorfismo clínico, diagnóstico diferencial, glioblastoma, Khatri et al., Ibrahim et al., hiperperfusión, granulomas infecciosos","Es conocido el polimorfismo clínico e imagenológico del compromiso del SNC por la TBC; el tuberculoma es de difícil diagnóstico diferencial por la apariencia de las imágenes y, sobre todo, por la similitud con las neoplasias de alto grado; En ningún caso se ha encontrado la observación del vaso centinela que se hallaría en todos los granulomas infecciosos","Es conocido el polimorfismo clínico e imagenológico del compromiso del SNC por la TBC. Entre estas formas, el tuberculoma es de difícil diagnóstico diferencial por la apariencia de las imágenes y, sobre todo, por la similitud con las neoplasias de alto grado, como el glioblastoma. Asimismo, en el diagnóstico diferencial también se asemeja a otras afecciones, como granulomas, infecciones y otras neoplasias.",high
155221875.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"Diócesis de Puebla, más rica del virreinato, problemas relacionados con las órdenes religiosas, comportamiento tolerante","durante la gestión de Fernández de Santa Cruz, la Diócesis de Puebla continuó siendo la más rica del virreinato; durante el pontificado de Monseñor Fernández, hubo una notoria ausencia de problemas relacionados con las órdenes religiosas; es altamente probable que monseñor Fernández, consciente de los conflictos históricos que se habían presentado entre el Clero Regular y los prelados de Puebla y México, así como de otros obispos novohispanos, optara por actuar de una manera pasiva y mucho más diplomática","Es conveniente señalar que, durante la gestión de Fernández de Santa Cruz, la Diócesis de Puebla continuó siendo la más rica del virreinato. En el año de 1680, monseñor Fernández de Santa Cruz es nombrado arzobispo de México, nombramiento al cual se rehusó tal como lo hicieron sus antecesores Palafox y Osorio, siendo esto muestra de su preocupación por la grey de la capital angelopolitana.",high
155458281.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"introducción del PBL, rúbrica, mejoró las puntuaciones, pensamiento crítico, falsa sensación","Se puede observar que la introducción del PBL sin rúbrica para la evaluación no solo no mejoró las puntuaciones logradas por los estudiantes en las actividades prácticas, sino que las redujo levemente; La incorporación de la rúbrica mejoró la puntuación de todos los resultados de aprendizaje","Se puede observar que la introducción del PBL sin rúbrica para la evaluación no solo no mejoró las puntuaciones logradas por los estudiantes en las actividades prácticas, sino que las redujo levemente. Sin embargo, el PBL completo incluida la rúbrica mejoró las puntuaciones en comparación con la actividad práctica anterior. La incorporación de la rúbrica mejoró la puntuación de todos los resultados de aprendizaje como ya se dijo, excepto la puntuación que otorgan los estudiantes a su propio trabajo mediante la autoevaluación, que empeoró; este resultado quiere decir que cuando no existe rúbrica, es decir, la ausencia de un criterio claro de evaluación, crea una falsa sensación, demasiado optimista, sobre el propio aprendizaje.",high
155655657.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"problemática mundial, factores físicos, mentales y sociales, entorno, curiosidad, amistad, aceptación grupal, adicción","El impacto de sobre la salud mental en los adolescentes es una problemática a nivel mundial; la salud mental del adolescente debe centrarse en factores físicos, mentales y sociales, así como el entorno que lo rodea; puede afectar la salud mental el uso o abuso de sustancias tóxicas de los adolescentes debido a la curiosidad o la amistad con sus pares","El impacto de sobre la salud mental en los adolescentes es una problemática a nivel mundial. Los autores Patricia Cruz et al. indican que la a salud mental del adolescente debe centrarse en factores físicos, mentales y sociales, así como el entorno que lo rodea, sin embargo, puede afectar la salud mental el uso o abuso de sustancias tóxicas de los adolescentes debido a la curiosidad o la amistad con sus pares, la aceptación grupal conduce a la adicción.",high
156094385.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, modernidad ilustrada, resquebrajamiento, cambio de mentalidad, tópicos","es dable advertir la aparición de una serie de tópicos y términos que darían cuenta de la modernidad ilustrada; el concepto de resquebrajamiento, clave para comprender ese proceso de transformación","Nuestra hipótesis es que en el corpus de textos seleccionados es dable advertir la aparición de una serie de tópicos y términos que darían cuenta de la modernidad ilustrada... En primer lugar, se aludirá al concepto de resquebrajamiento, clave para comprender ese proceso de transformación de la sociedad mendocina que se vislumbra en los textos",high
156170247.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"pedagogía crítica, Paulo Freire, educación liberadora, transformación educativa",Desde los enfoques críticos de la educación; considera que la función principal de la educación es hacer personas libres y autónomas; la necesidad de que las prácticas pedagógicas que utilizan los docentes que la enseñan se liberen de los constructos ortodoxos,"Lo que se pretende dejar claro en este acápite, es precisamente la necesidad de que las prácticas pedagógicas que utilizan los docentes que la enseñan se liberen de los constructos ortodoxos de la educación y la pedagogía, pues de tal manera habrá una mayor posibilidad de que el sujeto que aprende no quede aislado de la vida social y referido únicamente al ámbito empresarial",high
157247322.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"porcentaje de variación explicado, realizaciones intervocálicas, realizaciones postpausales, conveniencia","el porcentaje de variación explicado mediante la medida de Dur. de las realizaciones intervocálicas es mayor; Confirmamos, de esta forma, la conveniencia de analizar las realizaciones intervocálicas por separado","Si comparamos estos resultados a los publicados anteriormente von Essen 2016, 2020a, 2020b, 2020c y 2021 encontramos que el porcentaje de variación explicado mediante la medida de Dur. de las realizaciones intervocálicas es mayor que el porcentaje de variación explicado de las realizaciones intervocálicas y postpausales integradas en un solo grupo",high
157416574.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"deficiencias administrativas, casos excepcionales, situación igual, proyectos, necesidades verdaderas","Lo peor es que tales casos no son hechos aislados de las deficiencias administrativas, ino ejemplares do loa muchos que pueden registrarse; hay nos dlfarenalas tan con-idsrables entre os proyectos, con loa cueles se empieza uoa obre, y la necesidades verdaderas","Lo peor es que tales casos no son hechos aislados de las deficiencias administrativas, ino ejemplares do loa muchos que pueden registrarse. qne no son casos excepcionales lo demuestranxnanlfestaclones del ministro do Fo-nento tonlKatando á aquellos diputados",high
157436072.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"opinión, interpretación, significación, implicaciones",Véase ahora lo que opina acerca de la misión del Rey en los confiietos del Parlamento; el modo de consultar la opinión pública; La tarea del Rey constitucional es bastante más difícil que la del Rey absoluto,"Véase ahora lo que opina acerca de la misión del Rey en los confiietos del Parlamento; el modo de consultar la opinión pública, y la fuerza que tienen los que elige el pueblo para que lo representen en las Cortes",high
157490883.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"nebulosidades, inexplicables, incomprensibles, graves riesgos","en cuanto ha ocurrido desde el nombramiento del general Linarca; hay grandes nebulosidades, cosas inexplicables, aotitedos incomprensibles","Que en cuanto ha ocurrido desde el nombramiento del general Linarca para la cartera de Guerra hasta la toma de posesión del nuevo ministerio hay grandes nebulosidades, cosas inexplicables, aotitedos incomprensibles, no cabe negarlo",high
157492610.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"Socialismo, solución, transformación, propiedad nacional, bienestar social","El Socialismo afirma y demuestra que solamente existo una solución para poner término á la cuestión social; Esta transformación de la propiedad nacional dará lugar á la creación del bienestar social; El capitalismo no ha sabido más qne hacer la desgracia de la Humanidad, mientras que el Socialismo establecerá la paz y la felicidad entre los hombros","El Socialismo afirma y demuestra que solamente existo una solución para poner término á la cuestión social, tal como ésta se halla planteada en la civilización capitalista; dicha solución es que todos los instrumentos necesarios al trabajo que están concentrados, como los ferrocarriles, las fábricas, las manufacturas, las minas, etc., sean convertidos en propiedad nacional y colocados en manos de los trabajadores asociados",high
157687562.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"valor literario, historico, cientifico, patrimonio, cultura patrias","cuyo valor literario, historico y cientifico se ponen de manifiesto a su sola enunciacion; presta un verdadero servicio a las letras y a la cultura patrias","Esta Universidad se permite esperar que esa digna Comision apoyara su pedido y se servira poner a su disposicion la mencionada cantidad, sin cercenamientos que destruyan el plan expuesto, y cuyo valor literario, historico y cientifico se ponen de manifiesto a su sola enunciacion",high
157786591.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"interpretación, cuaje de frutos, hipótesis, fenómeno similar, fertilización foliar, potasio, comparación","Los resultados obtenidos en el presente ensayo sugieren que el Engordone mejoró el cuaje de frutos, y redujo el aborto de los mismos; este aumento en el cuaje de frutos causó que el peso promedio de los mismos fuera significativamente menor que en el testigo; En el presente ensayo se presentó un fenómeno similar","Los resultados obtenidos en el presente ensayo sugieren que el Engordone mejoró el cuaje de frutos, y redujo el aborto de los mismos. Sin embargo, según esta hipótesis, este aumento en el cuaje de frutos causó que el peso promedio de los mismos fuera significativamente menor que en el testigo.",high
157797256.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"mundo cambiante, conflictos, centralismo borbónico, laicización, nuevas ideas","Nos encontramos así en un mundo cambiante; sobre todo, respecto al centralismo borbónico y las nuevas ideas que se orientan a una evidente laicización","Nos encontramos así en un mundo cambiante, donde empiezan a aflorar los conflictos... sobre todo, respecto al centralismo borbónico y las nuevas ideas que se orientan a una evidente laicización de la vida tanto pública como privada.",medium
157902969.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"autocorrelación espacial, interpretación, estabilidad, distribución, efectos",La importancia de la autocorrelación espacial en ecología es indiscutible hoy día; esto cuestiona los parámetros de los modelos resultantes; pueden resultar mucho más precisos para predecir,"La importancia de la autocorrelación espacial en ecología es indiscutible hoy día; mientras que antes se consideraba que minaba los análisis estadísticos, actualmente se ha vuelto un tema en sí mismo. No se busca eliminar la correlación espacial sino entenderla, incorporarla al análisis, porque puede explicarnos funcionamientos o relaciones biológicas interacciones de interés.",high
157931100.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"bienestar docente, perspectiva de género, espacios colectivos, educación emocional, formación ciudadana, transmisión de conceptos",Se señala la necesidad de comprender el bienestar docente desde una perspectiva de género; Se observa que la formación ciudadana se considera desde la transmisión de conceptos; la familia se considera en forma complementaria al trabajo docente,Se señala la necesidad de comprender el bienestar docente desde una perspectiva de género y promover la construcción de espacios colectivos de educación emocional en los docentes.,high
157959869.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"olvido patrimonial, deterioro, abandono, falta de políticas públicas, vulnerabilidad, protección","causando un olvido patrimonial; La problemática de deterioro y abandono en los cementerios históricos se magnifica al no tener una protección legal como patrimonio histórico; la falta de políticas públicas municipales, estatales y federales; el patrimonio funerario es el patrimonio más vulnerable","En estos momentos, los cascos históricos de los cementerios no representan un referente como patrimonio histórico para la población local. Un factor es que la zona de monumentos históricos, la cual está delimitada, protegida y declarada por la UNESCO, y que comprende principalmente el centro histórico de la ciudad de Puebla, no incluye a los cementerios mencionados.",high
157963912.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"correlación moderada, a mayor autoestima menor adicción, uso normal, autoestima es afectada","lo que se entiende como a mayor uso de redes sociales menor autoestima y viceversa; Estos resultados permiten observar que, aunque las personas hagan un uso normal de las redes sociales, de igual forma la autoestima es afectada; Esta correlación es inversa, es decir, a mayor autoestima menor adicción a las redes sociales, además la correlación es moderada","Los datos posteriormente analizados mostraron que existe relación estadísticamente significativa entre la adicción a las redes sociales y la autoestima, mostrando una correlación inversa, lo que se entiende como a mayor uso de redes sociales menor autoestima y viceversa. Estos resultados permiten observar que, aunque las personas hagan un uso normal de las redes sociales, de igual forma la autoestima es afectada",high
158024523.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"período pre-expansión, período expansivo, crisis financiera, tendencia creciente, Estados Unidos líder",Basado en la evidencia de productividad documental sobre la financiación alternativa del emprendimiento existen dos periodos temporales; Es a partir de la crisis del año 2007 cuando la publicación de documentos se hace más evidente; Estados Unidos lidera la producción científica tanto en el período pre-expansivo T1 como en el período expansivo T2; La búsqueda de nuevos escenarios financieros que modifiquen la estructura financiera del emprendimiento modificó los intereses por la materia,"Basado en la evidencia de productividad documental sobre la financiación alternativa del emprendimiento existen dos periodos temporales, el primero hasta el año 2007 que denominaremos período pre-expansión T1 y un segundo a partir del año 2008 de expansión T2. Es a partir de la crisis del año 2007 cuando la publicación de documentos se hace más evidente. La búsqueda de nuevos escenarios financieros que modifiquen la estructura financiera del emprendimiento modificó los intereses por la materia de la financiación alternativa, posibilitando nuevos canales que complementaran a los mecanismos tradicionales.",high
158026138.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"modelos matemáticos, logarítmico",,"Los modelos matemáticos que explicaron el efecto de la sequía en la masa seca fueron de tipo logarítmico. Se identificó que para condiciones climáticas y de suelo similares a las del estudio, las plantas jóvenes de café inician el deterioro a los 40 días de sequía. Con un potencial mátrico del suelo cercano a -40 kPa, por un tiempo mantenido de 120 días, las plantas de café pueden perder un 10 de masa seca.",high
158052195.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"discusión de resultados, interpretación, implicaciones",Discusión de resultados; realizando la discusión de resultados de la investigación con similares trabajos de investigación,"En el capítulo quinto, se analizó y se detalló los resultados obtenidos conformado por datos cuantitativos, contrastando las pruebas de hipótesis y realizando la discusión de resultados de la investigación con similares trabajos de investigación.",medium
158064120.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"confirmando el origen del embarque, datos muy importantes, refuta tesis anteriores, inicio de la ganadería novohispana, primera introducción, multiplicaron gran éxito","Para efectos del primer objetivo de este trabajo, los argumentos del testigo confirman datos muy importantes sobre el origen del embarque de los bovinos, que fue en Santo Domingo La Española, lo que refuta tesis anteriores de que habían salido de Jamaica, Cuba o de Puerto Rico; también es notorio que esas becerras se habían reproducido con gran éxito en el territorio, lo que con seguridad fue el comenzó de la ganadería en la Nueva España; en lo que sería el inicio de la ganadería novohispana","Para efectos del primer objetivo de este trabajo, los argumentos del testigo confirman datos muy importantes sobre el origen del embarque de los bovinos, que fue en Santo Domingo La Española, lo que refuta tesis anteriores de que habían salido de Jamaica, Cuba o de Puerto Rico. Otro dato de interés es el hecho de que en ninguna parte de la probanza se establece el número de becerros; el ya citado Dr. De Alba menciona que la cifra conocida de que fueron 50 bovinos proviene inicialmente del libro de John E. Rouse titulado The Criollo: Spanish cattle in the Americas de 1977, pero recalca enfáticamente que no hay una fuente de dicha información",high
158154227.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"cambió, participación activa, cuidado, análisis ético, persona humana",la sociedad cambió; participación activa ciudadana constituye una realidad insoslayable; recuperar la categoría del cuidado como recomendación central; PONER A LA PERSONA HUMANA EN EL CENTRO,"Por su parte la sociedad cambió, y la participación activa ciudadana constituye una realidad insoslayable en la toma de decisiones en salud. Más que nunca debemos recuperar la categoría del cuidado como recomendación central para interactuar y como supuesto de todo análisis ético. Se trata de PONER A LA PERSONA HUMANA EN EL CENTRO de las decisiones",high
158595813.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"comando RUN, capas inferiores, historia de la imagen, archivos temporales, optimización","cada invocación al comando RUN, configurado en el archivo Dockerfile, genera nuevas capas; seguían perteneciendo a la historia de la imagen, como capas inferiores, ocupando el espacio en la misma","Luego de analizar en detalle se detectó la causante, esta se produce al generar la imagen. Ya que cada invocación al comando RUN, configurado en el archivo Dockerfile, genera nuevas capas. Entonces si en una capa inferior, se cargan archivos, que luego son eliminados desde un nivel superior, estos no resultan visibles en las capas siguientes, ni tampoco por el contenedor. Sin embargo, seguían perteneciendo a la historia de la imagen, como capas inferiores, ocupando el espacio en la misma.",high
158610873.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"escama normal típica, ctenoide, cicloide, regeneradas, comparación","La escama normal típica de Micropogon opercularis es netamente ctenoide; Las escamas regeneradas se conocen porque su foco está sustituido por un área granulosa; Es decir, pues, que las escamitas que nos ocupan son atípicas","La escama normal típica de Micropogon opercularis es netamente ctenoide (fig. 3). En la región del opérculo mejillas se pueden encontrar escamas cicloides o, mejor dicho, de tipo cicloide, puesto que no tienen allí la posición normal que da su aspecto característico al campo posterior de la escama cicloide.",high
158646564.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"acción del cobalto, evidentemente nociva, substitución, efecto nocivo, toxicidad",la acción del cobalto es evidentemente nociva; no puede decirse con seguridad si hubo substitución del hierro por el cobalto; comprobándose lo observado en otras condiciones por Suzuki y Aso,"Los resultados pueden apreciarse por la fotografía : la acción del cobalto es evidentemente nociva, dejando de manifestarse los efectos que sobre la turgencia de los órganos aéreos se había notado antes... no puede decirse con seguridad si hubo substitución del hierro por el cobalto, aunque la presencia de este último pudo comprobarse sin dificultad",high
158656244.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"terrorismo, Gobierno, débil, responsabilidad, oportunismo, Felipe González","el Gobierno es débil; incurrió en flagrante oportunismo; la sensibilidad del PSOE ha estado mucho más volcada hacia los derechos presuntamente violentados de terroristas; Para proceder así, o falta sentido del ridículo o sobra cinismo","Todas o casi todas las razones de Felipe fueron verdades como puños. Sin embargo, incurrió en flagrante oportunismo, porque en la distribución de responsabilidades de la quiebra del orden público en este país, si bien al Gobierno le toca la mayor responsabilidad -sobre todo la política, hay otra responsabilidad -también política, pero sobre todo moral- que alcanza de lleno al PSOE, cuya conducta parlamentaria ha sido frecuentemente obstruccionista y aun beligerante frente a los intentos del Gobierno centrista de reforzar la lucha contra el terror.",high
158666111.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,DISC,"momento peligroso, discusión estatutos, actividad terrorista, amenaza",el momento de la discusión de los estatutos es muy peligroso para la actividad terrorista; esta amenaza no nos puede hacer cambiar,"evidentemente, el momento de la discusión de los estatutos es muy peligroso para la actividad terrorista, pero esta amenaza no nos puede hacer cambiar de manera de proceder.",high
