category,confidence,key_phrases,keywords,snippet,source_file,source_path
CONC,high,figereíla presencia obsesiva; un tono sostenido; la acción enunciada; tórquentém baleáris; tensión dramática,"presencia, verso, ritmo, inicial, baleáris, quietud, fundae, suaviza","Este participio concentra en sí el dolor largo que produce figereÍLa presencia obsesiva de ées y áes mantiene un tono sostenido acorde con la dureza de la acción enunciada: stúppea tórquentém Baleáris vérbera fúndae Tensión dramática angustiosa domina este verso 309, que sólo se distiende en fundae, cuya aspirada inicial suaviza la situación prolongada en la u y adquiere toda su quietud con la dental seguida de ae. El verso 310 -un telón que se cierra- que finaliza la descripción, comienza y termina con pies largos para contener, en alguna medida, la quietud y la calma del paisaje: - j o o j Un golpe sonoro, profundo: cum abre este verso. Su gravedad se suaviza en una curva ascendente que se inicia en nix y continúa abriéndose en alta iacet, glaciem, por la presencia de áes y vocales de la serie anterior. A partir de aquí, vuelve a resonar la u: quom ilumina trudunt, cerrando la parábola descriptiva con un nuevo golpe sonoro: -dunt, paralelo al cum inicial. CONCLUSIONES Analizados los textos según lo propuesto en la introducción, destacamos: En lo que respecta al ritmo, el diverso resultado que ofrecen uno y otro pese a que el verso muestra el mismo esquema métrico, ambos se expresan en exámetros prueba fehacientemente lo afirmado por W. Kayser en el sentido de que el ritmo es materia personal ae caaa autor. 3 En Hesíodo, el uso de espondeos y dáctilos, permite una significativa división del texto dada por el contraste del ritmo. Así, cuando el Bóreas penetra lentamente en el medio natural, la presencia de los espondeos acompaña esta marcha y prepara el clima desolado de la estación invernal. La longitud de los pies gráfica la presencia absoluta del frío. Cuando el viento se apodera de todo, el ritmo se acelera con la inclusión frecuente de dáctilos.",68653246.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,la enseñanza superior; la universidad san pedro filial lima; estudio descriptivo transversal; gestión en salud; la facultad de ciencias de la salud,"capital, contexto, enseñanza, universidad, superior, pedro, docentes, docente","Estudio descriptivo transversal, con una población de 20 docentes de la Universidad San Pedro Filial Lima de la escuela de posgrado en la maestría de Gestión en Salud de la Facultad de Ciencias de la Salud, tipo de muestreo no probabilístico intencionado, para la recolección de datos, la técnica propuesta fue una encuesta, y el instrumento un cuestionario estructurado de acuerdo a los objetivos de la investigación, los datos se procesaron en el SPSS versión 24, para la contrastación de hipótesis se utilizó la prueba de Rangos señalados y pares igualados de Wilcoxon debido a la presencia de puntajes de diferencia de dos muestras relacionadas, donde cada sujeto es su propio control y además las variables se encuentran medidas en una escala ordinal. Resultados, se determinó, que el capital humano influye directamente en el contexto de la enseñanza superior, el capital estructural influye directamente en el contexto de la enseñanza superior, y el capital relacional o cliente influye de manera directa en el contexto de la enseñanza superior de los docentes de posgrado de la Universidad San Pedro Filial Lima. En conclusión, se ha determinado a un nivel de significancia de 05.0 ; n 20, que el capital intelectual se relaciona directamente como excelente 70 14 y bueno 30 6 en el contexto de la enseñanza superior de los docentes de posgrado de la Universidad San Pedro Filial Lima. vii I INTRODUCCIÓN En las universidades el capital intelectual o intangible desempeña un papel clave en el crecimiento económico - social en la competitividad global, que se le reconoce como conductor del crecimiento organizacional en una economía basada en el conocimiento; que combina los recursos intangibles y capacidades valiosas del trabajador y facilita a la organización transformar activos financieros, materiales y humanos con la finalidad de alcanzar objetivos organizacionales planeados. Han surgido modelos de capital intelectual que comparten su carácter intangible, el valor que generan a la organización, se ha trasladado a lo social, a la empresa, e incluso al académico que están representados, en esencia, por tres componentes: capital humano, capital estructural y capital relacional.",68807378.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,", comunidad mbyá guaraní cercana a la ciudad de 25 de mayo, provincia de misiones; 218 folia historica; pipa ceremonial o petynguá de terracota con anillo de semillas fuente: base de datos personal hallazgos; un territorio multicultural; producción cerámica","guaraní, cerámico, fuente, comunidad, cerámica, mbyá, ajaká, arqueológico","Dado que la mujer ha sido desde los tiempos ancestrales del que hacer cerámico, es que se designa a una de ellas la confección de las mismas y la distribución a las aldeas que las requieran. 9 Tamanduá, Comunidad Mbyá Guaraní cercana a la ciudad de 25 de Mayo, Provincia de Misiones. 218 FOLIA HISTORICA DEL NORDESTE No 26, Resistencia, Chaco, Agosto 2016 IIGHI - IH- CONICETUNNE - pp. 204-220 Figura 29. Pipa ceremonial o petynguá de terracota con anillo de semillas Fuente: Base de datos personal Hallazgos consideraciones A partir de lo expuesto hasta el momento, en vistas a contribuir al fortalecimiento e identificación de un territorio multicultural, consideramos oportuna la realización de una ajaká o cesta Figuras 30 y 31, confeccionada por la comunidad mbyá, que además de contener las piezas que recrean los modos de producción cerámica, incorpora un DVD editado que refiera a los nombres de estos objetos en idioma guaraní con su respectiva tipología y una guía orientadora de pasos a seguir ante posibles hallazgos de tiestos arqueológicos. Estimamos que este dispositivo favorecería a la comprensión del público en general y de los originarios en particular y propiciaría de parte de estos últimos, la identificación del objeto arqueológico de sus ancestros. Para finalizar, consideramos que esta propuesta puede coadyuvar al conocimiento de la cerámica guaraní, fortalecer la historia local, y contribuir a la puesta en valor del patrimonio desde los actores involucrados. Figuras 30 y 31. Ajaká y piezas de recreación cerámica de tipología arqueológica guaraní Fuente: Base de datos personal NOTAS Y DOCUMENTOS Jordán, Dormond, Boián y Rivas. Patrimonio cerámico Guaraní. 219 Referencias bibliográficas Barbosa, A. 2001. A Imagen no Ensino da Arte, Sao Pablo, Editora Perspectiva.",68826643.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"perezas cotidianas; la curia general; p. general con el presidente de la clapvi en esta última exhortación, cuando en su visión y aspiraciones sobre las provincias de américa latina, urgía a los participantes en la asamblea de méxico, a hacer de este encuentro, un nuevo punto de partida y de impulso en el camino de la conversión y de la renovación apostólica y comunitaria de estas provincias.; la renovación interior; , en su citada alocución","provincias, renovación, clapvi, general, comunitario, américa, comunitaria, boletín","Pero como en ningún caso es imposible. hay que intentarla. Los trabajos de la Asambléca que se presentan, aunque muv limitadamente, en este Boletín, pueden ser escuchados como una voz de Dios, que da luz entre tinieblas y ánimo entre perezas cotidianas. LOS DOCUMENTOS DE LA CURIA GENERAL Coincide el M. H . P. General con el Presidente de la CLAPVI en esta última exhortación, cuando en su Visión y Aspiraciones sobre las Provincias de América Latina, urgía a los participantes en la Asamblea de México, a hacer de este encuentro, un nuevo punto de partida y de impulso en el camino de la conversión y de la renovación apostólica y comunitaria de estas Provincias. La CLAPVI fue creada precisamente para procurar la renovación interior de la C. M. en los misioneros y en sus obras, según reza el Reglamento N 4, al señalar los objetivos de la Conferencia. Y el mismo P. General, en su citada alocución, reconoce que ha sido fiel a este objetivo, al afirmar que ha sido importante su papel en la renovación y progreso d las Provincias de América Latina , y al considerar que los cursos anuales de formación, han contribuído grandemente a la renovación de muchos cohermanos en la vida apostólica y comunitaria, como también en la doctrina vicenciana y en el conocimiento de la Congregación. Muy bondadoso en sus apreciaciones y estimulante en sus palabras. estuvo el P. Richardson, al recordar las bendiciones que el Señor ha derramado sobre estas Provincias, a través de la CLAPVI: se ha, creado un enriquecedor conocimiento mutuo entre las Provincias, una unión fraternal que ha desembocado en una nucva solidaridad comunitaria, colaboración y ayuda en diversos campos.",69509615.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,el secretariado permanente; la familia vicenciana; todos los centros nacionales; tercer milenio; una función muy importante,"vicenciana, secretariado, permanente, mundo, cuenta, esperamos, grupo, futuro","Esperamos que el Secretariado Permanente pueda establecer rápidamente una buena red de comunicaciones con todos los centros nacionales y comience a distribuir material de formación así como un boletín de noticias que será muy útil a la JMV de todo el mundo. Es consolador que este nuevo comienzo tenga lugar precisamente en el umbral del tercer milenio. Nuestros grupos se están desarrollando con gran rapidez. En el futuro tendrán una función muy importante en la difusión del carisma vicenciano. Esperamos que a su debido tiempo estos grupos puedan existir en todos los países actualmente están presentes en más de 135 donde la Familia Vicenciana sirve a los - 2 pobres. Ya desde el principio queremos crear un fondo que ofrezca una fuente estable de ingresos para su trabajo futuro, ya que el Secretariado Permanente tendrá muchos gastos en el inicio y para su funcionamiento. Si Vd. está interesado en ayudar, puede contribuir del modo siguiente: Banco: Banco Central Hispano Americano Sucursal de José Abascal, 52 28003 Madrid - España Rápido: CENTESMM Nombre de la Cuenta: Juventud Mariana Vicenciana - Secretariado Internacional Pesetas Euros Número de Cuenta: 0049 3155 97 2614074874 Número de Cuenta en Dólares US: 0049 3155 91 2114075269 Cuando se cree y active la página web, podrán Vds. seguir sus actividades. En el momento de comenzar, pedimos su oración para que el Señor haga de él un instrumento efectivo para atraer a los jóvenes de todo el mundo a una total inmersión en el carisma de la Familia Vicenciana. Edurne Urdampilleta Presidenta Internacional Juventud Mariana Vicenciana Sr. Juana Elizondo, D. C. Robert P. Maloney, C. M. Superiora General Superior General",69515367.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,medium,"su objeto social; , no obstante su interpretación; la citada norma; como una actividad gravada; las expensas necesarias","servicio, actividad, objeto, copropiedad, dian, social, parqueadero, copropiedades","En ese sentido, antes de la vigencia de la Ley 1607 de 2012, el régimen de propiedad horizontal estaba señalado en la Ley 675 de 2001, no obstante su interpretación frente a lo que se entendía por actividad propia de su objeto social correspondía al centro de la discusión entre las copropiedades y la DIAN, en tanto los primeros consideraban que a la luz de la citada norma, el servicio de parqueaderos no se podía considerar como una actividad gravada al ser una explotación que buscaba sufragar las expensas necesarias de la copropiedad, por su parte la DIAN sostenía una interpretación de dicha norma era errada, como quiera que el servicio de parqueadero, entendido este como una explotación comercial del bien común, no hacia parte del objeto social y por tanto si generaba IVA. Indicaba en sus actos administrativos y en las respectivas contestaciones ante las diferentes instancias judiciales, que el aprovechamiento económico de bienes de uso común no esenciales, como son los parqueaderos de las propiedades horizontales no pertenecientes a los propietarios, no se encuentran dentro de su objeto social, por lo que era claro que sobre dicha actividad no se 34 extendía el beneficio tributario consagrado en el artículo 33 de la Ley 675, constituyéndose de esta forma en una actividad paralela el verdadero objeto social de las copropiedades. Con la entrada en vigencia de la Ley 1607 de 2012, se resuelve el problema entre la Administración de Impuestos y Adunas Nacionales DIAN y las copropiedades comerciales y mixtas con relación al cobro y pago del IVA en la prestación del servicio de parqueadero o estacionamiento o en la explotación comercial o industrial de los bienes o áreas comunes como en el caso de arrendamiento de locales, bodegas, depósitos, pasillos, etc. Un ejemplo claro son los parqueaderos en los diferentes niveles de los centros comerciales que están exclusivamente destinados para parquear los vehículos. Puede que en un momento determinado, una copropiedad destine una parte de las zonas comunes para permitir el parqueo de los vehículos, mientras se desarrolla un evento o se lleva a cabo una actividad. También podemos comparar una copropiedad de uso mixto que permite para una ocasión especial el parqueo de vehículos en una de sus áreas de deporte y cobre por ese servicio, esto no configuraría servicio de parqueadero, por falta de organización previa y dedicada del lugar; sin embargo, como se analiza configura servicio de estacionamiento.",69562149.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"relación a la afinidad; estudios recientes; su alta afinidad; pesar de las investigaciones realizadas sobre los diferentes tipos de transportadores; aspectos relacionados con los mecanismos mediante los que se regula su síntesis, la incorporación a las vesículas intracelulares, la translocación, la internalización, la degradación y la fisiopatología de enfermedades relacionas con los genes que los codifican","glucosa, afinidad, enfermedad, enfermedades, diferentes, proteína, mecanismos, asociado","Existieron diferencias en relación a la afinidad por la glucosa del GLUT11, quedó demostrado en estudios recientes su alta afinidad; también la cantidad de aminoácidos que forman la cadena de la proteína, porque en algunos se describieron dos o más isoformas. Las enfermedades y los síndromes estuvieron asociados, fundamentalmente, a mutaciones y a aumento en la expresión del gen que los codifica, provocando alteraciones en su síntesis y su funcionamiento. Hubo limitaciones para describir la fisiopatología de algunas enfermedades por ser un tema aún desconocido. A pesar de las investigaciones realizadas sobre los diferentes tipos de transportadores se necesita profundizar en este tema. Existen dudas en aspectos relacionados con los mecanismos mediante los que se regula su síntesis, la incorporación a las vesículas intracelulares, la translocación, la internalización, la degradación y la fisiopatología de enfermedades relacionas con los genes que los codifican. CONCLUSIONES Los transportadores de la glucosa son proteínas transmembrana, codificados por genes específicos en regiones diferentes del cromosoma. Las características genéticas, moleculares y los mecanismos fisiológicos determinan su importante papel en el metabolismo celular, aunque existen aspectos aún desconocidos. Son reguladas por diferentes factores humorales. Constituye la mutación genética una de las principales causas de disfunción. La sobreexpresión del gen que los codifica está asociada a procesos tumorales. El conocimiento ampliado y detallado de estos sistemas de transporte permitirá 595 Acta Médica del Centro Vol. 13 No. 4 OctubreDiciembre 2019 Esta obra está bajo una licencia Creative Commons ReconocimientoNoComercialCompartirIgual 4.0 Internacional CC BYNCSA 4.0 esclarecer e investigar varias enfermedades y diseñar estrategias más eficientes de tratamiento. REFERENCIAS BIBLIOGRÁFICAS 1. Castrejón V, Carbó R, Martínez M. Mecanismos moleculares que intervienen en el transporte de la glucosa. REB Internet. 2007 citado 12 Abr 2018;262:49-57.",69993128.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,la justicia transicional; reinserción social; momento de la dejación; un cambio real y verdadero; su núcleo social y familiar,"justicia, social, transicional, tipo, reinserción, manera, proceso, cualquier","Porque sin estas políticas y compromisos sociales es inevitable que fracase cualquier tipo de reinserción social. Este proceso debe ser inmediato y eficaz y debe entrar en acción al momento de la dejación de armas, pero siempre tratando que dentro del proceso de reinserción social se cuente con el apoyo de la familia del excombatiente para que este tenga un impulso que lo guie a un cambio real y verdadero. Estas directrices inexorablemente van a de- sembocar en el mejoramiento de la calidad de vida no solo del excombatiente sino también de su núcleo social y familiar, el cual impedirá cualquier posibilidad, que la persona reinsertada social vuelva a caer en la delincuencia y de esta manera conseguir una paz duradera para Colombia. Conclusiones De lo expuesto se puede extraer de los acápites precedentes que la justicia transicional dista completamente de un tipo de justicia retributivo o penal aplicable a casos de violaciones de derechos humanos; por el contrario, la justicia transicional va a utilizar los fundamentos o principios de la justicia retributiva como instrumento para lograr la finalidad propuesta, pero este empleo de fundamentos o principios no implica que sea una versión de justicia restaurativa. Estos dos modelos de justicia se diferencian en que la justicia restaurativa centra sus esfuerzos en la recomposición de las relaciones entre víctima y victimario en un nexo de carácter individual. En cambio, la justicia transicional centra su atención en la reestructuración del tejido social rasgado por los hechos violatorios de los derechos humanos, presentándose una relación victimario-sociedad. Así la justicia transicional pretende la reconciliación entre el victimario y la sociedad misma para que de esta manera lograr el perdón y la reconciliación, cumpliendo de esta manera unos de los propósitos fundamentales que es la protección de los derechos de las víctimas.",70618469.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,"composición química; su sabor dulce; , como la actividad hipoglicemiante 21; achucarro de varela c, et al, evaluación clínica preliminar del efecto antiparasitario de stevia rebaudiana bertoni kaa; la respuesta contractil","rebaudiana, efecto, estudio, estudios, responsable, responsables, propiedad, capacidad","Los estudios de composición química de S. rebaudiana se concentran en lo relativo a los glicósidos de esteviol 14, que son responsables de su sabor dulce y de otras propiedades, como la actividad hipoglicemiante 21. Achucarro de Varela C, et al, Evaluación clínica preliminar del efecto antiparasitario de Stevia rebaudiana Bertoni kaa he 44 También se informó sobre la inhibición de la respuesta contractil de musculatura lisa por acción de un extracto acuoso de S. rebaudiana, asociado a la presencia de esteviósido 22, lo que podría explicar algún efecto sobre helmintos, pero no hay publicaciones que a la fecha puedan soportar el efecto observado sobre los protozoarios. En conclusión, el presente estudio, aun considerando sus limitaciones en cuanto a la capacidad de generalizar los hallazgos, nos indica que los comprimidos de S. rebaudiana se manifestaron tanto o más eficaces que la medicación de referencia en cuanto a la capacidad de negativizar en las heces parásitos intestinales de sujetos naturalmente parasitados. Esto estimula a profundizar en las propiedades antiparasitarias de S rebaudiana a fin de comprobarlas, determinar la o las moléculas responsables y establecer su eficacia y seguridad en estudios a largo plazo. Esto, a más de representar un valioso aporte a la salud pública permitiría valorizar aun más un recurso natural autóctono. Sin embargo, el hallazgo de moléculas naturales o sintéticas eficaces contra los parásitos no debe dejar de lado la implantación y persistencia de programas de educación sanitaria a todos los niveles sobre las formas de prevención de las geoparasitosis y los riesgos que reportan las mismas a la salud. AGRADECIMIENTOS Esta investigación fue realizada en la Facultad de Ciencias Médicas de la Universidad Nacional de Asunción con financiamiento de la Dirección General de Investigación Tecnológica y Científica de la Universidad Nacional de Asunción, instituciones a las que agradecemos por el soporte dado a este trabajo.",70858127.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,una reconstrucción historiográfica; como los dos trabajos mencionados anteriormente; el mundo islámico; la historiografía mameluca; los esclavos musulmanes,"esclavitud, estudio, esclavo, trabajos, marmon, trabajo, esclavos, mencionado","Por otro, Marmon propone una reconstrucción historiográfica del relato. Como los dos trabajos mencionados anteriormente, éste no es sólo una contribución a la historia de la esclavitud en el mundo islámico, sino al estudio de la historiografía mameluca. Los trabajos de Echevarría y Soyer, tal y como se hizo notar antes, aportan la visión de los esclavos musulmanes en los reinos de Castilla y Portugal. A la variedad de fuentes mencionada para las otras contribuciones, añaden el uso de la rica documentación de archivo de los territorios cristianos, que nos gustaría tanto poseer a quienes nos dedicamos a al-Andalus o al Norte de África. Estos artículos ponen nombres, lugares y fechas a situaciones de ventas, fugas y cautiverios que conocemos de un modo menos preciso en otros lugares y períodos. Contribuyen al estudio de las relaciones entre las distintas comunidades musulmanas libres mudéjares y esclavos en territorio cristiano. Profundizan, por último, en la importancia de la jurisdicción territorial dominada por una determinada religión en el empleo de mano de obra esclava, en su trato, así como en el concepto de esclavitud que se tenía. Finalmente, me gustaría destacar que la variedad de fuentes descrita, así como la diversidad de temas tratados, contribuye a ofrecer un abanico de posibilidades metodológicas de cómo abordar una cuestión compleja y vasta en sí misma como es la de la esclavitud, así como la de las personas e instituciones que se relacionaron con ella. Al-Qanara AQ XXVIII 2, julio-diciembre 2007, pp. 349-352 ISSN 0211-3589 352 CRISTINA DE LA PUENTE",71013751.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
CONC,high,objetivo general; café orgánico; los pequeños productores; línea n 3: elevar los niveles de producción de café tomando en cuenta la calidad y cantidad para el aumento de la demanda.; línea n 4: desarrollo y crecimiento organizativo.,"café, calidad, producción, objetivo, general, productor, desarrollo, productores","Objetivo general: Garantizar financiamiento a los pequeños productores. Línea N 3: Elevar los niveles de producción de café tomando en cuenta la calidad y cantidad para el aumento de la demanda. Objetivo general: Establecer un plan de seguimiento y control de actividades del proceso de producción de café orgánico para llevar control de calidad con los productores. Línea N 4: Desarrollo y crecimiento organizativo. Objetivo general: Fortalecer organizativamente cada una de las cooperativas. CONCLUSIONESLa central de cooperativas PRODECCOP R, L. ha logrado posicionarse en el mercado diferenciado y se mantiene en constante desarrollo, sin embargo es necesaria la participación de los productores en la producción de café de calidad para la exportación. Para que el café ingrese al mercado diferenciado, es necesario que PRODECOOP cuente con una certificación que lo avale, para aplicar a ella el productor debe cumplir con los parámetros de calidad de producción exigido por la certificadora. El equipo técnico de PRODECOOP se encarga de capacitar a los socios de cada cooperativa y la aprobación de la certificación es realizada por la certificadora OIC. La calidad del café orgánico, depende de la variedad del café que se siembra como el catimorra, el terreno 84Revista Científica de FAREM-Estelí. Medio ambiente, tecnología y desarrollo humano. No 18 Año 5 Abril-Junio, 2016debe ser adecuado, el grado de humedad tiene que estar estable, mantener un almacenamiento adecuado y realizar buenas prácticas durante la recolección de fruto, despulpe, fermentación, beneficio húmedo y del beneficio seco. PRODECOOP exporta entre 480 a 600 contenedores de café anual a EEUU y Europa considerando que se han mantenido el nivel de exportación.",71138937.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core
