source_file,source_path,category,keywords,key_phrases,snippet,confidence
74767473.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"cuadro, evolución, variables macroeconómicas, crecimiento promedio, FBKF, comportamiento","Para concluir este apartado se muestra el comportamiento de las principales variables macroeconómicas; el comportamiento de la economía fue animado, con un crecimiento promedio del PIB de 4,17; Para 1933 se habían recuperado 4.733.982 hectáreas","la tasa de fertilidad continuó descendiendo tanto en el campo como en 
las ciudades, a pesar de todas las ayudas económicas ofrecidas a las familias numerosas y a la 
insistente propaganda. La política agraria se canalizó hacia el incremento del área cultivada, especialmente cereales, 
la mecanización y el mejoramiento de la productividad por hectárea. Con el fin de incrementar 
las hectáreas cultivadas se inició el programa denominado bonifica integrale ley Mussolini de 
1928, cuyo objetivo era incorporar a la producción extensas áreas agrícolas marginales del país. Muchas de las tierras intervenidas eran pantanos donde la malaria hacía estragos desde siglos 
atrás, o grandes latifundios improductivos, que fueron expropiados en el centro y sur de Italia. Por lo tanto, la batalla por el grano y la recuperación de tierras para la producción conforman 
una sola política de mediano y largo plazos. En términos agroecológicos, suponía la mejora del suelo, la construcción de vías de 
comunicación, canales, drenajes, y una red de ciudades y la colonización por parte de 
campesinos y jornaleros sin tierra.
 Para 1933 se habían recuperado 4.733.982 hectáreas, y alcanzaron más de 6 millones 
en 1942, de las 31 millones hectáreas que conformaban la superficie del Reino de Italia.",high
74854421.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"coloraciones animales, mimetismo, Poulton, cuatro tipos de coloraciones, Kettlewell, melanismo industrial",Poulton presenta sus resultados consagrando la distinción entre cuatro tipos de coloraciones; las investigaciones de Kettlewell sobre melanismo industrial en Lepidoptera; Los estudios sobre el significado adaptativo de las coloraciones animales,"las
diferencias que sobre este punto surgieron entre Darwin y Wallace pueden ser consideradas como una primera po-
lémica al interior del programa adaptacionista. Lo que ahí estaba en juego era la correcta identificación de la presión
selectiva que, directa o indirectamente, podía ser considerada como explicación válida de determinados rasgos o
comportamientos cf. Cramer, 1896, p. 150 ss.; Poulton, 1890, cap. 15, 16; Cronin, 1991, p. 123 ss.; Caro et al., 2008b,
p. 157 ss.. 9 Como es de imaginarse, los naturalistas que sustentaban posiciones neolamarckianas no estaban interesados en
discutir la perspectiva adaptacionista cf. Eigenmann, 1909; MacDougal, 1909. Su foco estaba en la incapacidad de
explicar la adaptación que tendría la selección natural Bowler, 1985, p. 76-7. 746
Gustavo Caponi
scienti zudia, So Paulo, v. 9, n. 4, p. 739-75, 2011
1989, p. 277.10 Pero la obra paradigmática de esa contra-estrategia anti-adaptacionista
es la de Reginald Punnett 1915. Su tesis central era el carácter no conclusivo de las
explicaciones seleccionistas del mimetismo cf. Punnett, 1915, p.153 y su contrapuesta
era de carácter mutacionista cf. Bowler, 1985, p. 231-2, 1998, p. 263. Además, su pre-
sentación general del modo adaptacionista o utilitarista de razonar, aunque breve, pare-
cía anticipar y condensar todas las críticas de la que fue objeto el programa adaptacionista
en el siglo xx, incluida la hoy clásica, y no demasiado esclarecedora, comparación entre
la selección natural y el dios de la teología natural inglesa cf. Punnett, 1915, p. 6-7. Por otro lado, aunque algo próximo de la visión adaptacionista de los rasgos or-
gánicos poco a poco se abría paso en los estudios ecológicos, también desde ese campo
se levantaban voces de duda sobre esa ubicuidad de la adaptación que era pretendida
por los seguidores de Wallace.",high
75568779.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"92%, 96%, 72%, 84%, porcentajes, respuesta afirmativa, respuesta negativa, Tabla 1",Te ha gustado escuchar podcasts fuera del aula? 92 8; Te han gustado las actividades realizadas en el aula sobre ellos? 96 4; Ha mejorado tu comprensión auditiva o listening? 72 28,"este recurso no solo posee ventajas 
didácticas en relación con la comprensión auditiva, sino que puede ser utilizado como 
refuerzo para que los discentes mantengan el contacto con la L2 fuera del aula. 
Ivalla Ortega Barrera  Uso del podcast como recurso didáctico 
para la mejora de la comprensión auditiva del inglés como segunda lengua L2 

Revista de Lenguas para Fines Específicos 25.2 
ISSN: 2340-8561 
11 
básicas en materia de TIC: el uso de ordenadores para obtener, evaluar, almacenar, producir, 
presentar e intercambiar información, y comunicarse y participar en redes de colaboración a 
través de Internet. Parlamento Europeo y del Consejo, 2006, p. 16. 
Los docentes necesitan desarrollar estas competencias digitales para mejorar su práctica 
educativa y para su desarrollo profesional continuo. Según el marco común de competencia 
digital docente 2017, que es un marco de referencia para el diagnóstico y la mejora de las 
competencias digitales del profesorado, se establecen tres niveles de competencia: A básico, B 
intermedio y C avanzado, incluyendo el podcast en el nivel avanzado, siendo su descriptor: 
diseño y utilizo en mis clases y comparto con mis compañeros de centro materiales digitales 
empleando formatos y lenguajes icónicos yo audiovisuales, como por ejemplo infografías, 
mapas conceptuales, podcast, vídeos. Por este motivo, se ha decidido utilizar el podcast como 
recurso didáctico para el desarrollo de la comprensión auditiva en la educación superior. 
En el dominio de una segunda lengua, en este caso el inglés, la comprensión oral o auditiva es 
una de las destrezas que el estudiantado debe adquirir y que suele ser una de las más 
complicadas debido a diferentes factores como la variedad de acentos, la velocidad del hablante, 
e incluso el vocabulario empleado.",high
7571370.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"resultados, asociación positiva, diferencias significativas, coeficientes, correlaciones, hallaron",Los resultados evidenciaron una asociación positiva y significativa entre el SOC total y el flow total; se hallaron diferencias significativas en los niveles de SOC entre el grupo de runners y el grupo de no runners; no hubo diferencias significativas entre estos grupos en el caso del flow,"Estos resultados van en la línea de lo encontrado por Martinelli et al. 2015. Los participantes de este estudio viven en zonas urbanas dentro de la misma ciudad lo que originaría que estén expuestos a los mismos estresores que implica vivir en estos lugares y, hayan tenido que desarrollar y desplegar los mismos recursos para hacer frente a los mismos Nurullah, 2010. En el caso del flow, una de las premisas de Csikszentmihalyi 1975; 2014 es que el flow es un fenómeno universal, independiente de diversos factores, entre ellos el sexo y, por ello, los efectos del sexo no tendrían impacto en la experiencia subjetiva del flow Bonaiuto et al., 2016; Chang, 2017; Izquierdo, 2016, y los resultados de esta investigación se encuentran en esta línea. Asimismo, otros estudios sobre flow realizados en contextos de práctica de actividad físico-deportiva no han encontrado dichas diferencias Coterón, Sampedro, Franco, Pérez-Tejero  Refoyo, 2013; Murcia et al., 2008; Russell, 2001; Sidorová, 2015; Srivastava  Mishra, 2015, reafirmando que el flow se experimenta de manera similar a pesar del sexo y la actividad físico-deportiva que se realice. Tampoco se han encontrado diferencias en otros estudios sobre flow en relación a otras actividades actividades artísticas, actividades sociales, ocio pasivo, estudio, juegos, escuchar música, mirar televisión, entre otras Leibovich, Maglio,  Giménez, 2013; Mesurado, 2009. Por lo que, los participantes de esta muestra, más allá de su sexo, serían capaces de experimentar flow en niveles similares en las actividades que realizan en su tiempo libre. A partir de lo hallado y discutido, se pueden resaltar como alcances de este estudio, una aproximación en el Perú sobre la relación entre el SOC y el flow en población adulta que, como se señaló, conforma gran parte de la población del país Ipsos, 2018a; 2018b. Asimismo, se suma a los escasos estudios encontrados basados en personas sanas desde el modelo de la salud propuesto por la salutogénesis, dejando de lado la patogénesis. Además, apertura futuras investigaciones tomando en cuenta variables que resaltan en este estudio y merecen mayor profundización como la actividad física, el tiempo libre, la cultura o el soporte social. Finalmente, se da a conocer una de las cuestiones menos estudiada del modelo de la salutogénesis, acerca otras respuestas a la pregunta por los orígenes de la salud, aportando con resultados que pueden ser comparados con futuros estudios. Sentido de coherencia y flow estado en un grupo de adultos runners y no runners 34 Entre las limitaciones de esta investigación, se considera que, al tener un diseño transversal no permite establecer relaciones de causalidad entre las variables que respondan a las hipótesis planteadas a nivel teórico Lutz, 2009, así como conclusiones precisas sobre estas variables. También, el número de participantes que integraron este estudio no permite generalizar los resultados a otras comunidades o grupos de adultos.",high
7595828.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"matriz Leopold, Impactos, análisis, resultados, evaluación, impactos ambientales",3.2 MATRIZ LEOPOLD 63; 3.3 MATRIZ ASPECTOS E IMPACTOS AMBIENTALES 70; Figura 18. Nivel de Relevancia de Impactos por Actividad; figura 21. Evaluación de Impactos Ambientales,"Arbeláez Cundinamarca es uno de los municipios que cuenta con una planta de tratamiento de aguas residuales de tipo aerobio y anaerobio; actualmente no se encuentra en funcionamiento a causa de la ejecución del presupuesto y del control operacional para su mantenimiento; además, por qué la planta sólo hacia una descontaminación del 50% del agua residual; es así, que pesar de que el agua residual pasa por la planta, estas llega directamente a las quebradas del hato y la lejía produciendo una alta contaminación generando impactos ambientales negativos. El estudio concluyó que la planta se encuentra en un total abandono frente al mantenimiento; la calidad del agua de la quebrada la Lejía sólo puede mejorar si se interviene la planta de tratamiento aguas arriba de la descarga de la planta de tratamiento de lo contrario no tiene ningún sentido sino se hace un manejo de forma integral que no solo pone en riesgo la inversión presupuestal sino la salud de sus habitantes de las poblaciones que se encuentran aguas debajo de los puntos de descarga.",high
7597087.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"Propuesta, Generar, Planteamiento, Desarrollar","La propuesta de diseño se empieza a desarrollar a través de una serie de análisis; En el segundo nivel, permite que la cultura cuente con espacios relacionados con multidisciplinariedad","La propuesta de diseño se empieza a desarrollar a través de una serie de análisis espaciales anteriormente descritos, con la idea de proponer espacios colectivos y participativos de carácter urbano y arquitectónico, los cuales pretenden que la comunidad se integre y cumpla con un sentido de pertenencia; de esta manera se pretende desarrollar, organizar y definir, un mejoramiento y fortalecimiento del sector de carácter, cultural, comercial, económico y social. Para la intervención del proyecto comercial y cultural se debe aclarar definiciones como cultura, economía y arte. De acuerdo a ello, lo que el proyecto busca es a través de sus espacios permita retomar la memoria del lugar, teniendo espacios donde se expongan artesanías propias del lugar, donde permita conocer por medio de imágenes la ruptura de una costumbre, donde cada espacio cuente con interacción y recreación para cada tipo de personas. De acuerdo con querer recuperar la zona y tener la posibilidad de conectar el proyecto con la plaza de mercado de Villa de Leyva se genera dentro del proyecto conexiones espaciales, donde la volumetría hace parte de contribuir para ampliar la intersección de 2 espacios, entre lo público y lo semi público. Dentro de los espacios urbanos, se cuenta con lugares de permanencia, contemplación y zonas de comercio directo, de acuerdo con el contar con un diseño que sea colectivo, se crean zonas de huerta urbana, con un área limitante donde la comunidad pueda tener espacios de compartir, de recolectar sus cultivos y de apropiarse del lugar, queriendo hacer de su cultura agrícola parte del turismo.",high
7627211.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"principales causas, mala elaboración, incumplimiento, poco interés","Determinando que las principales causas más relevantes, se debe a la mala elaboración y ejecución de un plan de estrategia tributaria; dándole poco interés a este tributo por cobrarse una vez al año","Los contribuyentes del municipio de San Lorenzo obligados al pago de impuesto Sobre Bienes Inmuebles IBI, no cumplen en su totalidad, con dicha obligación, este fenómeno ocasiona atrasos en el desarrollo económico local. Mediante la siguiente investigación explicativa, se analizaron soluciones para disminuir el índice de incumplimiento del IBI del municipio de San Lorenzo. Se evaluó que dicho fenómeno se debe a la falta de un plan estratégico que permita la capacitación del personal para impulsar una serie de acciones como la Actualización de la Base de Datos de los contribuyentes, construcción de un expediente único, además de la Actualización de las propiedades rurales por medio de un levantamiento catastral confiable y exacto que va a permitir la Identificación de nuevos contribuyentes. Todas estas acciones seguidas con una campaña de sensibilización para crear una cultura de pago en la población del Municipio de San Lorenzo, complementándola con una gestión de cobro constante.
Se hizo una investigación exhaustiva con la Directora de Administración Tributaria, Licenciada Carmen Maria Espinoza Gómez y el equipo técnico de Tributación. Determinando que las principales causas más relevantes, se debe a la mala elaboración y ejecución de un plan de estrategia tributaria, dándole poco interés a este tributo por cobrarse una vez al año y enfocándose en los tributos que se recaudan mensualmente. Obviando que la falta de recaudación del IBI genera bajo crecimiento económico y por ende no se llevan a cabo proyectos de fortalecimiento que se proyectaban en su Plan de Desarrollo Económico Local. Ya que garantiza hasta el 30 de su financiamiento, para la realización de obras y para la prestación y mejoras del Servicio Público, derivados de su competencia. Actualmente a pesar de que el esfuerzo por parte de las autoridades que recaudan este tributo busca solución pacífica para incentivar el pago del IBI, por medio de arreglos de pago adecuados a la capacidad económica adquisitiva del contribuyente, así mismos descuentos de hasta un 10 del pago anual del IBI, siempre y cuando sea cancelado dentro del primer trimestre del año siguiente desde el momento en que comienza a ser exigible. Los contribuyentes hacen caso omiso a los Avisos de Cobro, pero estas autoridades no hacen uso de lo establecido en el Decreto 3-95 que refiere al cobro ejecutivo del IBI, por falta de recursos y de personal con experiencia en recaudación.""",high
7638841.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"actividades realizadas, robots diferentes transportes, grupos, explicaron, aprendizaje significativo","Cuando acabaros de crearlos, en grupos, explicaron al resto todo lo que sabían sobre los medios de transportes; con este tipo de actividades el aprendizaje significativo es de hasta un 90; Las actividades realizadas fueron de diversos tipos","En este punto analizaré y reflexionaré sobre mi acción docente durante el Proyecto de Intervención Autónoma, ya que es esencial para una posterior propuesta de mejora. Durante todo el proyecto desarrollé todas las actividades por mí misma, aunque hubo algunas en las que opté por pedir ayuda a mi tutor de práctica para observar a los grupos. Considero que el hecho de que el PIA fuese realizado justo en el final del periodo de prácticas me ayudó a un buen desarrollo del mismo, pues conocía a mis alumnos y sus características y contextos personales. Creo que es un aspecto muy importante que tenemos que tener en cuenta como futuros docentes, pues no todos los alumnos trabajan de la misma manera y, considero que si hubiera hecho el PIA cuando comencé el prácticum su desarrollo hubiera sido diferente. Los grupos habrían tenido más problemas y no hubiéramos podido aplicar muchas de las actividades. Creo que la evaluación por parte del alumnado fue importante a la hora de poder reflexionar, como futura docente, sobre cómo fue el progreso de todo el PIA. Con respecto a las fortalezas y debilidades de mi proyecto, me atrevería a afirmar que fueron más fortalezas, entre ellas las que acabo de mencionar en relación a la diversidad, que debilidades. Tener a un tutor que me haya abierto el mundo de la robótica pedagógica y me haya enseñado más sobre las TIC en la educación ha sido una gran ayuda a la hora de realizar este proyecto. También, el ser un colegio pequeño, creo que ha sido una ventaja en el momento de incentivar a los demás profesores en el proyecto, pues al realizar la sesión en el comedor, muchos docentes pudieron observar la exposición de la misma de después de realizarlo, muchos maestros se interesaron por algunos de los métodos usados, como el de la robótica. Como debilidades, incluiría la actividad de la maqueta, pues no tuve en cuenta que no era una actividad que iba a ser significativa para los alumnos y que estaba dentro de la pedagogía tóxica de la que habla María Acaso 2009. No analicé bien los pros y contras de la actividad, por ejemplo, no suscitaba el desarrollo de la creatividad, ni un aprendizaje significativo ni constructivo, ya que para crear la maqueta solo tenían que recortar y pegar. Tampoco tuve en cuenta bien los objetivos que pretendía desarrollar con ella. Robótica educativa: aplicación metodológica en las aulas de primaria María Carrasco Orozco 15 Otro aspecto negativo que destacaría sería la falta de tiempo para realizar dichas actividades. A juicio propio, creo que el reparto de las horas no estaba bien configurados y no daba tiempo a realizar al completo las actividades. A pesar de todo esto, la mayoría de los objetivos personales que me marqué los conseguí desarrollar.",high
7649865.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"carácter manipulativo, rol participativo, conexión práctica-teoría, aprendizajes relevantes, competencias",su carácter manipulativo; el rol verdaderamente participativo del alumnado; la permanente conexión práctica-teoría; el desarrollo de aprendizajes relevantes y competencias,"Algunos de los aspectos que más se destacan de la experiencia de aprendizaje son: su carácter manipulativo; el rol verdaderamente participativo del alumnado; el escenario de aplicación de conocimiento que comprende; la permanente conexión práctica-teoría; el desarrollo de aprendizajes relevantes y competencias, etc. De ellos, se pueden deducir algunos de los aspectos didácticos hacia los que se debe transitar en la Universidad. Algún alumno se sorprendía gratamente de que la fase más teórica de la asignatura se desarrollase de una manera tan práctica. Trabajar sobre casos reales permite que el aprendizaje se desarrolle de manera manipulativa, competencial y pragmática. Además, aquel tipo de actividad otorgaba un rol proactivo al alumnado, que le hacía afrontar el trabajo con un grado de involucración y motivación que repercutía favorablemente en la acción educativa.",high
7656424.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"1300 millones de personas son pobres, España es el quinto país en pobreza laboral, desempleo pasó de un 21,3 en 2008 a un 36,5 en 2013, tasa de riesgo de pobreza de un 57,5","Los datos sobre la pobreza mundial establecen que 1300 millones de personas son pobres; España es el quinto país en pobreza laboral, con un 10,6 entre sus nacionales; En el caso de la población inmigrante el desempleo pasó de un 21,3 en 2008 a un 36,5 en 2013","España ha pasado de ser de un país emisor a un país receptor Izquierdo, A., 1992. En la actualidad se estima que la población inmigrante en España asciende a 4,8 millones de personas. Un alto porcentaje de las personas inmigradas a España sigue estando en situación irregular 13. El marco institucional en España es discriminario. Este se define por los elementos normativos específicos, políticas de inmigración o de integración que contribuyen a la construcción institucional de realidades diferenciadas.
La situación documental va a condicionar su acceso a los distintos recursos salud, empleo, vivienda,... y, consecuentemente sus condiciones de vida. Los inmigrantes en situación irregular no tienen más remedio que aceptar en numerosas ocasiones trabajos precarios y sumergidos. España es el quinto país en pobreza laboral, con un 10,6 entre sus nacionales, pero ocupa el primer puesto cuando se trata de trabajadores comunitarios 29,5 y no comunitarios 41,8.",high
7664474.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"emergentes psicosociales, impactos psicosociales, afectaciones, desplazamiento forzado, estigmatización",emergentes psicosociales latentes en la comunidad de Peñas Coloradas; impactos genera para la población ser estigmatizada como cómplice de un actor armado; algunas afectaciones psicosociales debido al desplazamiento forzado de la comunidad,"Los eventos psicosociales traumáticos por los que han pasado las personas y sus comunidades desde el enfoque narrativo, han permitido el análisis de los relatos dejando reconocer algunos factores de afrontamiento y resiliencia. Mediante la experiencia de Carlos, a lo largo de su relato... se pueden ver impactos claros a nivel subjetivo, y también familiar. Estos fragmentos del relato nos permiten evidenciar la magnitud del evento violento del que fue víctima el protagonista. Al hacer un recorrido durante el relato de Carlos Arturo... también se destacan apartados resilientes como el hecho de que Carlos sobreviviente quiera estudiar Medicina o Derecho con el fin de poder ayudar a aquellas personas que también se ven afectadas por el conflicto armado. En el caso de Carlos Arturo se destaca el hecho de querer estudiar Medicina o Derecho.El desarrollo del Paso 3... nos permitió desarrollar un ejercicio de reconocimiento y aplicación de la foto voz en diferentes contextos y entornos cercanos. La experiencia de la foto voz ha permitido reflejar de manera subjetiva e intersubjetiva la dinámica de diferentes comunidades... logran mostrar y transmitir lo que producen las problemáticas o situaciones evidenciadas que permiten tener sentido de pertenencia, empatía, solidaridad, y renovación del espíritu altruista y resiliente.",high
7664961.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"implementación exitosa, configuración básica, correcto funcionamiento, validado, evidencia",Las ilustraciones son evidencia de la implementación exitosa de la Zona DMZ; Con esto queda validado el correcto funcionamiento del servicio Proxy; Para saber si la configuración fue tomada de manera correcta,"Se procede a realizar la verificación desde la estación del cliente y verificar conectividad entre los equipos. Mediante el comando nmcli dev show | grep DNS se verifica que corresponda a la maquina Zentyal. Finalmente se procede activar la capacidad del cliente de escribir el dominio para iniciar sesión. Se prueba la navegación. Se observa que una pestaña tiene el icono de YouTube, evidenciando que se pudo navegar allí, mientras que el otro sitio es denegado por ser diferente a ese dominio. Con esto queda validado el correcto funcionamiento del servicio Proxy a través de Zentyal Server. Se añade una nueva regla para permitir el paso de tráfico con protocolo HTTP desde la Zona Verde hacia la Zona Naranja, la cual expone un Webservice. También cómo se acepta el ping desde la LAN hacia la DMZ y se deniega desde la DMZ hacia la LAN. Las ilustraciones son evidencia de la implementación exitosa de la Zona DMZ dentro de la topología de red. Se regresa al dashboard de zentyal y se prosigue a configurar la regla... se dirige al pc cliente y se intenta ingresar al sitio bloqueado, ahí se debe visualizar que no se tiene acceso. Se verifica que tenga acceso a otros sitios web, que no estén bloqueados. Al ingresar [al recurso compartido], pedirá las credenciales para el ingreso, se digita las creadas en Zentyal para que permita el acceso. Se crea una carpeta para comprobar los permisos del usuario.",high
7668000.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"configuración, rangos de direcciones, 192.168.1.89, 192.168.1.200, cliente, IP, dashboard, verificación","Se agrega en el apartado siguiente los rangos de direcciones; para este caso se toma un rango desde 192.168.1.89 hasta 192.168.1.200; Se inicia el cliente y se verifica su IP; De vuelta en Zentyal, podemos ver que el cliente está definido en el tablero","Se inicia el cliente y se verifica su IP, tenga en cuenta que utilizó la siguiente IP de Zentyal... de vuelta en Zentyal, podemos ver que el cliente está definido en el tablero. Para verificar que se puede conectar al dominio se accede desde un cliente Windows... escribimos el nombre del dominio al que desea unir el equipo y, a continuación, hacemos clic en Aceptar.
Se Ingresará a la maquina Cliente y confirmamos que, si tengamos navegación, antes de crear las reglas de proxy. Ahora se deberá navegar nuevamente a la página de Youtube, y se visualizara que se ha negado el acceso. Se intenta acceder a Facebook no debe permitir acceso Por la configuración de cortafuegos, y al ingresar a cualquier otra pagina debe permitir el acceso sin novedad alguna.
Se procede a configurar el acceso ya sea por usuario o por grupo [al File Server]. Se crea una carpeta para comprobar los permisos del usuario que ingreso al recurso compartido. Después de esto la conexión [VPN] se habilita y se puede hacer un acceso remoto al sistema si así se requiere. El servicio de VPN permite crear una red local sin necesidad de estar conectados físicamente entre sí, si no por medio de internet.",high
7730292.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"estadísticas resumen, márgenes promedio, impacto en el precio, correlaciones, modelos econométricos",Los estadísticos resumen de las diferentes medidas de liquidez se presentan en la tabla3; El mercado que presenta menores márgenes es el brasilero; Los resultados de la regresión de panel de datos,"Los estadísticos resumen de las diferentes medidas de liquidez se presentan en la tabla 3... El mercado que presenta menores márgenes es el brasilero, donde, por ejemplo, rotar una posición en acciones una vez implica un costo de transacción por margen de 2.9 y un efectivo del 1.84, seguido por el Mexicano con valores de 3 para el cotizado y 2.5 para el efectivo. Chile muestra valores muy cercanos a México, pero inferiores, donde el margen cotizado es del 3.3 y el efectivo del 2.56. Los demás mercados, si bien presentan la misma tendencia, exhiben valores promedios superiores, específicamente Perú con 4.19 y 2.62 y Argentina con 4.78 y 5.19.
El mayor margen promedio cotizado es para Colombia con un valor de 4.79, seguido por Perú con un 3.8 y Chile con un 3.3. El tamaño del mercado parece explicar buena parte de las diferentes en promedios de liquidez... los países con mercados financieros más grandes como Brasil, México y Chile, medidos por capitalización de mercado, tienen márgenes promedio y cotizado menores que los de Perú, Argentina y Colombia.
En el modelo de panel de datos... la actividad bursátil presenta coeficientes negativos significativos para todos los mercados, consistente con H3, con la excepción de Argentina que presenta coeficientes positivos significativos. Si la actividad bursátil aumenta en un 10%, el margen disminuye en diferentes proporciones para Brasil un 2,8%, Chile 4,2%, Perú 3,1%, México 1,6% y Colombia 3,6%.
Como un primer paso para estimar el efecto sobre la liquidez de la fusión de los mercados... para Colombia, se toma el modelo del margen cotizado y se calcula el ahorro total por margen, para Colombia es de 6.6 millones de dólares anuales, para Chile es de 27.3 y para Perú es de 2.8. El ahorro estimado vía el impacto en el precio, para Colombia es de 3.6 millones de dólares, Chile 6.6 y Perú 0.7.",high
7759191.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"peines, decoración, forma, dimensiones, conservación","Se trata de dos peines de hueso de tipo similar; Una de sus caras está decorada con incisiones; decoración geométrica, consistente en un doble ángulo contrapues to formando banda; Es asimismo de hueso y de forma rectangular con una sola fila de púas; Mide 8,5 cms. de longitud y 3 cms. de altura","Peine 1. En las excavaciones realizadas en 1956 por el Director del Mueso Arqueológico de Alcoy D. Vicente Pascual, en La Serreta apareció un peine que se halla, inédito, en el Museo citado (Fig. 1, lám. I, 1). Es de hueso, de forma rectangular en líneas generales, pero la parte superior tiene ambos lados rebajados y de forma redondeada. Tiene una sola fila de púas, rota en buena parte. Mide 7,5 cms. de longitud por 3 de altura. Una de sus caras está decorada con incisiones. En la parte central presenta decoración geométrica, consistente en un doble ángulo contrapuesto formando banda, rellenadas con retícula, de incisión fina...
Peine 2. Apareció en nuestra campaña de 1968, correspondiente al nivel de las edificaciones de la segunda época de La Serreta fechadas por la presencia de campaniense A (Fig. 2 y lám. I, 1). Es asimismo de hueso y de forma rectangular con una sola fila de púas. Mide 8,5 cms. de longitud y 3 cms. de altura. Se conserva completo en su mayor parte y el extremo de la derecha está roto, en tres fragmentos pequeños, que unen. Las púas no ocupan todo el espacio inferior, a cada uno de los lados existe una prolongación de la parte superior, macizo, sin duda para dar mayor fuerza a la pieza y protejer las púas.",high
7761201.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"cuadro comparativo, elementos diferenciadores, criterio diferenciador, anticipo, pago anticipado",a continuación se presenta el siguiente cuadro comparativo; Elementos diferenciadores del anticipo y el pago anticipado,"El anticipo se caracteriza por ser un desembolso inicial que realiza la administración al contratista, para que éste cuente con los recursos necesarios para iniciar la ejecución del objeto contractual. Su naturaleza jurídica, según la jurisprudencia del Consejo de Estado, no es la de un pago anticipado, sino la de un préstamo de fondos públicos condicionado a su amortización y correcta inversión. El contratista no adquiere la propiedad de los recursos de manera absoluta, sino que los recibe en calidad de administrador para destinarlos exclusivamente a los gastos de movilización e inicio de obra.
La cláusula de anticipo en el contrato estatal genera una obligación de la entidad contratante y derechos correlativos del contratista. Se ha determinado que la falta de entrega del anticipo en los términos pactados puede dar lugar al restablecimiento de la ecuación financiera del contrato o a la excepción del contrato no cumplido (exceptio non adimpleti contractus). Así mismo, la responsabilidad asociada al manejo de estos recursos es integral; el contratista responde disciplinaria, civil y penalmente por el uso indebido de los mismos, dado que se trata de dineros que conservan su carácter público hasta que son efectivamente amortizados mediante la ejecución de las actividades contractuales.",high
7792451.txt,D:\santi\Documents\MAIA\Bimestre 2026-11\Proyecto\core\core,RES,"obras más conocidas, pasillo Echen pal morro, Invierno y Primavera","En sus obras más conocidas se encuentran: el pasillo Echen pal morro; Obras: 403 Bambucos contando sus bambucos fiesteros, 273 pasillos","En sus obras más conocidas se encuentran: el pasillo Echen pal morro; y la primera musicalización de un poema fue Invierno y Primavera, sobre un texto de Carlos Villafañe. Obras: 403 Bambucos contando sus bambucos fiesteros, 273 pasillos contando sus pasillos fiesteros y sus pasillos lentos, 55 guabinas, 86 danzas, 10 torbellinos, 6 bundes, 17 criollas, 1 galerón, 29 fantasías contando sus fantasías colombianas y la fantasía incaica, 5 estudios de pasillo, 2 joropos, 2 vueltas antioqueñas en ritmo de bambuco, 11 fox incaicos, 48 villancicos, 3 zarzuelas Romance Esclavo, San Agustín y Las Vacaciones; 24 canciones infantiles, 3 canciones corales, 1 misa folclórica colombiana, 1 cumbia, 5 estudios para piano, 7 oberturas para piano, 6 gavotas, 4 intermezzos, 2 barcarolas, 2 minuets, 3 acuarelas musicales, 150 valses contando el vals para ballet, los valses clásicos y los lentos 9 romanzas, 45 caprichos, 1 canto para soprano, 4 obras de música religiosa, 4 plegarias marianas, 74 marchas incluyendo las marchas fúnebres, 56 fox trot, 28 pasodobles, 5 melodías, 1 shotis, 20 tangos, 2 javes, 2 cantos uno negro y uno gitano,1 tema oriental, 6 danzones, 4 canciones, 10 boleros y 258 himnos.",high
