"id","source_file","snippet","label","comentario"
"T2-0155","100254055.txt","El segundo elemento que destaca la autora es que el trabajo doctoral da cuenta de la construcción de una relación formativa con un tutor que va guiando la lógica temporal de la investigación y la lógica de la escritura de la tesis 2009: 202. El vínculo director-tesista asume características propias de acuerdo a diversos aspectos: institucionales, subjetivos, biográficos y personales Luna Molina y Muñiz García, 2018. La tercera característica que nos incumbe en este artículo y que es señalada por Mancovsky es que toda tesis doctoral requiere de una instancia de publicación y evaluación. Es decir, la tesis es una producción escrita que encierra la condición de ser examinada y defendida oralmente ante un jurado de expertos 2009: 202. Desde estas dimensiones, una tesis puede ser vista como una prueba escrita que testimonia sobre la capacidad del sujeto-estudiante para llevar a cabo una investigación y dar cuenta de ello. Dicho de otro modo, la tesis consagra la aptitud a la investigación: ese trabajo de artesano intelectual que, a partir de escritos, archivos, libros, estadísticas, trabajo de campo, encuestas, observaciones y entrevistas, produce una obra Baud, 2001: 9. Antes de explicitar la estructura interna del artículo consideramos pertinente contextualizarlo y aproximar al lector al territorio institucional y epistemológico particular en el cual se insertan estas líneas. Argumentábamos al comienzo del trabajo que mucho de lo que sucede en el itinerario formativo del tesista depende de las características propias que asume el programa de posgrado que cursa. Para el presente artículo nos basaremos en la experiencia del programa de doctorado en ciencias de la educación de una universidad pública argentina.","0",""
"T2-0156","10142455.txt","Sin embargo, si los valores del potencial son bajos, no existiráentre las nanopartículas suficiente fuerza como para repelerse y tienden así a agregarse. Su medición aporta información detallada de las causas de la dispersión, agregación ofloculación del material en estudio al ponerlo en presencia de otro tipo de sustancias conLourdes Valdivia Fernández 67CAPÍTULO3. MATERIALESYMÉTODOSCAPÍTULO3. MATERIALESYMÉTODOSCAPÍTULO3. MATERIALESYMÉTODOSCAPÍTULO 3. MATERIALES Y MÉTODOScarga conocida, en este caso el comportamiento de las nanopartículas sintetizadas en elmedio. La medición del potencial zeta se basa en el principio de que el comportamiento delos coloides está determinado por las cargas eléctricas presentes en su superficie. Estascargas producen fuerzas de repulsión electrostática. Se considera que valores de 30 mV osuperiores son suficiente para que el sistema coloidal sea estable. Además de una medidade estabilidad de la suspensión, conocer el valor de la carga superficial de un nanomaterialva a indicar la localización que puede tener las sustancias fármaco o colorante que se hanincorporado en la síntesis, si este se presenta en mayor o menor medida retenido en el inte-rior o adsorbido en superficie debido a un fenómeno de atracción electroestática o en ambos. Figura 3. 4: Esquema representativo de la diferencia de potencial como una función de ladistancia desde la superficie de una partícula suspendida en un medio de dispersión 342. 3. 2. 2. TamañoLa dispersión dinámica de luz DLS permite obtener una estimación del tamañoo la distribución de tamaños de moléculas y nanopartículas en suspensión en la regiónsubmicrométrica. Esta técnica obtiene información del movimiento Browniano de las nano-partículas y lo relaciona con su tamaño nanométrico: a mayor tamaño de la nanopartículas,menor desplazamiento y menor velocidad.","1",""
"T2-0157","10028642.txt","Este trabajo busca analizar los hábitos de producción y utilización de los recursos digitales y mediáticos de una muestra de 252 universitarios españoles, con el objetivo de conocer su competencia digital y su aprovechamiento para un uso educativo. Los resultados revelan una competencia mediaalta de los universitarios en cuanto al manejo de los recursos mediáticos y digitales, así como una percepción positiva de la red como fuente valiosa de la que adquirir conocimiento y ampliar información. Admiten utilizar los recursos digitales y mediáticos para trabajar de forma colaborativa y ayudarse en tareas académicas, aunque no producen contenido académico o información en plataformas educativas; es decir, se consideran consumidores mediáticos, pero no productores. Se observó además que los universitarios mayores de 25 años son prosumidores más activos, en lo que se refiera a contenidos e información relacionada con temas académicos, que los estudiantes menores de 26 años, quienes utilizan más las redes para producir y compartir datos personales. Palabras Clave: Alfabetización mediática, competencia mediática, competencia digital, internet, nativos digitales. University students: Prosumers of digital and media resources in the internet eraABSTRACTDespite the importance that digital and media resources have reached in our society, the acquisition of competencies for their suitable and responsible use in the educational context is not guaranteed. This study seeks to analyze the habits of production and use of digital and media resources of a sample of 252 Spanish university students, aiming to know their digital competence for an educational purpose. The results reveal a mediumhigh competence of the university students regarding the management of digital and media resources, as well as a positive perception of the network as a valuable source from which to acquire knowledge and expand information.","1",""
"T2-0158","10171441.txt","Darío Vélez BoteroGuillermo Pérez PuertaJavier Ramírez MontoyaDepartamento de MatemáticasFacultad de Ciencias EconómicasUnioersidod de AntioquiaIndices de pobreza y funciones de bienestarLecturas de Economía. No. 23. Medellín, mayo-agosto de 1987. pp. 157-193 Resumen. En el artículo: Indices de pobreza: una discusión metodológica, publi-cado en la revista Lecturas de Economía No. 22, presentamos tres Índi-ces P1 P2 YP3 . El primero es el porcentaje de pobres para una línea de pobreza dada. Elsegundo añade la brecha porcentual que existe entre la línea de pobreza y los ingresos me-dios de los pobres. El P3 tiene en cuenta, además, el grado de desigualdad lue hay entrelos ingresos de los pobres. La ordenación con el Índice P1 es equivalente a una ordenaciónde funciones de bienestar -utilidad media- asociadas a funciones de utilidad crecientescon el ingreso. Esta propiedad de las funciones de bienestar: la de aumentar el bienestarcon los ingresos, llamada la eficiencia, descubre la estructura económica que subyace enP1 . Las ordenaciones con Pf son equivalentes a ordenaciones con funciones de bienestarque tienen la propiedad de a eficiencia y la equidad. Esta última propiedad se entiendeen el sentido de que cualquier transferencia del ingreso, desde los niveles más altos hacialos más bajos, es progresiva, porque aumenta el bienestar. En P3, además de la eficienciay la equidad, aparece la sensitividad de las funciones de bienestar, puesto que los impac-tos de las transferencias son mayores cuando ellas están dirigidas a favorecer a los máspobres de la población . Ahstract. In the article: Indices de pobreza: una discusión metodológica publi-shed in the previous number of this journol we presented three indicesP1 , P2 and P3.","1",""
"T2-0159","100341917.txt","3 Los estudios aportados por el arquitecto J. M Rovira, nos dan una nueva lectura sobre el tema. En el número 57 de la revista Cau junio 1979, en un artículo titulado: Detrás del espejo: el Pueblo Español de Montjuich, Rovira nos da una visión crítica acerca de la arquitectura retórica utilizada en Las Exposiciones Universales y en este caso concreto, del Pueblo Español, se refiere a ella como una arquitectura fácil de criticar para aquellos que únicamente se basan según criterios de vanguardismo formal. Un segundo artículo del mismo autor publicado en Grans temes lAven en 1979, titulado: La funció segueix la forma: el Poble Espanyol de Montjuc, destaca el carácter ideológico que tuvo el Pueblo Español, un lugar donde quedase apagada la idea del tiempo y el espacio, una ciudad ideal basada en la idea de una ciudad medieval, es por lo tanto, una obra con un claro objetivo nostálgico pero al mismo tiempo, según Rovira, una primera ilusión del Poble Espanyol al presentarse como reflejo medieval puede ser la síntesis perfecta del canto a la operación colectiva que la Exposición debía ser. Contrasta su aceptación si se tiene en cuenta que el Poble Espanyol fue la última de las obras adjudicadas para la exposición y a la que se le destinó un solar residual dentro del conjunto de Montjuc. El Poble Espanyol podría haber sido destruido o incluso haber quedado condenado a ser un Lost Space Pérez, 2018, siguiendo así fiel a la condición residual de su origen.","0",""
"T2-0160","10022951.txt","Finalmente fueron incluidos 7 artículos a la revisión. Resultados: La fisioterapia respiratoria basada en técnicas manuales e instrumentales, en algunos de los artículos encontrados en nuestra revisión, se vieron mejoras significativas para mejorar su calidad de vida, en otros no, pero no descarta su beneficio y nos recomiendan las técnicas. Discusión: La fisioterapia respiratoria debería considerarse como un buen tratamiento para los pacientes con esclerosis lateral amiotrófica, ya que es una enfermedad no curativa, pero con esto pretendemos mejorar la calidad de vida de estos pacientes. INTRODUCCIÓN La Esclerosis significa endurecimiento y se refiere al estado endurecido de la médula espinal en la ELA avanzada. Lateral significa al lado y se refiere a la ubicación del daño en la médula espinal. La palabra amiotrófica, que significa sin trofismo muscular, se refiere a la pérdida de las señales que los nervios envían normalmente a los músculos. 1-7 La esclerosis lateral amiotrófica ELA es una enfermedad del sistema nervioso central, caracterizada por una degeneración progresiva de las neuronas motoras en la corteza cerebral, tronco del encéfalo y médula espinal, la consecuencia es una debilidad muscular que avanza hasta la parálisis, extendiéndose de unas regiones corporales a otras. Amenaza la autonomía motora, la comunicación oral, la deglución y la respiración, aunque se mantienen intactos los sentidos, el intelecto y los músculos de los ojos. El paciente necesita cada vez más ayuda para realizar las AVD, volviéndose más dependiente y habitualmente fallece por insuficiencia respiratoria. 2 La ELA también se la conoce con otras denominaciones: Enfermedad de Gehrig o Lou Gehrig, Enfermedad de Stephen Hawking Enfermedad de Charcot, Esclerosis Lateral Amiotrófica con Cuerpos de Poliglucosano.","0",""
"T2-0161","10159512.txt","Numerosos estudios de prospectivos de cohortes como el British Medical Research Council 9 y el Framingham Heart Study Offspring 10 ya demostraron la relación causal entre el consumo de tabaco y el padecimiento de la EPOC 2, 11. Se ha demostrado que esa relación es proporcional, de manera que cuanto mayor sea el Índice de paquetes- 7 año, que muestra el consumo acumulado de tabaco, mayor es el riesgo de padecer la enfermedad 2. Por otro lado, se ha observado que existe una cierta susceptibilidad genética a padecer EPOC en fumadores, ya que solamente el 20-30 de ellos desarrolla la enfermedad 12. Según la Guía GOLD, los fumadores de tabaco tienen mayor prevalecía de síntomas, así como peor función pulmonar, con un descenso más marcado de FEV1, y mayor mortalidad, que los no fumadores. Se observa que en estos pacientes susceptibles a la enfermedad, al exponerse a las sustancias nocivas, se desarrolla una respuesta inmune amplificada que provoca una inflamación crónica, tanto pulmonar como sistémica 1215, que provoca la hipersecreción de mucosidad y la destrucción de parénquima pulmonar, el aumento de especies reactivas de oxígeno ROS, la alteración del balance entre proteasas y antiproteasas, y la reparación anómala del tejido pulmonar 11. Actualmente se ha observado un aumento en el consumo de los dispositivos susceptibles de liberación de nicotina, más conocidos como cigarrillos electrónicos, sobre todo entre adolescentes 16, 17. Según la Organización de Consumidores y Usuarios, un cigarrillo electrónico es un dispositivo que contiene líquido en su interior con propienglicol, glicerina y aromatizantes, con o sin nicotina 18.","1",""
"T2-0162","10079883.txt","Otra dimensión que necesariamente debe po-tenciarse más en la formación de los futuros docen-tes es la relacionada con los aspectos organizativos y de planificación que deben tomarse a nivel de centro educativo, asumiendo que la lectura, en todas sus facetas, es una cuestión de responsabilidad colectiva de toda la co-munidad educativa. Los planes de lectura del centro Pascual, 2012; Zayas y Lluch, 2015 y la bibliote-ca escolar Durban, 2010 constituyen herramientas que pueden favorecer el desarrollo curricular y la innovación educativa con carácter general y, más en concreto, el desarrollo de la competencia lectora y li-teraria: aprender a leer, leer para aprender, gusto por la lectura y competencia informacional Díaz-Plaja y Prats, 2013. Es preciso que en las clases de dll se supere una visión de la educación lectora y literaria Formación inicial de maestros en promoción de la lectura y la literatura en España... Carmen Álvarez-Álvarez y Julián Pascual-Díez pp. 57-75722020Vol. XINúm. 30 https:ries.universia.unam.mxcentrada casi exclusivamente en la mediación indi-vidual y se contemple esta dimensión institucional Lerner, 2001. Esta consideración, si cabe, merece mayor atención ya que ha sido frecuentemente ol-vidada en las aulas universitarias. En relación con ello, los profesores de dll de nuestro trabajo tam-bién demandan la necesidad de favorecer puntos de contacto entre las facultades y las organizaciones o instancias que promueven la lectura en su entorno: bibliotecas, librerías, autores de lij, etcétera. Este estudio ofrece resultados y conclusiones rele-vantes para el avance del campo, pero también pre-senta limitaciones propias de su enfoque: en futuros trabajos se hace necesario contrastar la perspectiva del profesorado con la perspectiva de los estudiantes y de los docentes en ejercicio de los centros escolares.","1",""
"T2-0163","10171273.txt","En este contexto de la relación entre gobierno y conocimiento surge la propuesta de Harold Lasswell. Con el fin de ser coherente ante la situación política y la forma de percibir la labor del académico, Lasswell crea, junto con Daniel Lerner, las denominadas Policy Sciences Ciencias de las Políticas en 1951. Al igual que otros contemporáneos suyos, este autor considera que la aportación desde la ciencia de conocimiento aplicable mejoraría el desempeño administrativo y acción gubernamental del Estado, generando un buen gobierno o un gobierno ilustrado. Una idea retomada y compartida con su maestro Charles Merriam, quien consideraba necesaria la producción de conocimiento utilizable, es decir, consideraba que la ciencia debía estar al servicio de la humanidad Cf. Nelson, 2001, pp. 810-812. 55 Esta convicción no sólo caracterizó su obra escrita, la cual está llena de pragmatismo, sino que también se destaca en sus recomendaciones desde la Comisión Brownlow para hacer más competente la gestión de la administración federal norteamericana y su apología a la ciudadanía activa. Merriam trabajó siempre con la idea de establecer relaciones fuertes entre la academia y el Estado; se esforzó mucho por difundir estas ideas, por ello, en la década del veinte, entre 1923 y 1925, realizó varias conferencias nacionales sobre ciencia política y conformó el Consejo de Investigación en Ciencias Sociales en 1923. Lasswell resume el propósito de su maestro Merriam así: sugerir algunos acercamientos posibles de método, con la esperanza de que otros asuman la tarea y, a través de la reflexión y la experimentación, aporten técnicas más inteligentes tanto al estudio y a la práctica del gobierno como a las actitudes populares sobre el proceso gubernamental Lasswell citado por Aguilar, 1996, p. 85.","1",""
"T2-0164","100362244.txt","Donatella della Porta, Lorenzo Cini y César Guzmán-Concha. Contesting Higher Education. Student Movements against Neoliberal Universities. Bristol: Bristol University Press, 2020, 230 pp. El campo de estudios iberoamericano sobre los movimientos estudiantiles se ha consolidado en las últimas décadas. En su mayoría, las investigaciones se han desarrollado focalizando sobre estudios de caso en contextos institucionales y nacionales específicos. 1 Recientemente, en el marco de la expansión de la influencia de la historia global y la historia transnacional, han comenzado a desarrollarse investigaciones que apuestan a poner en diálogo los procesos de movilización estudiantil a nivel local con otros regionales e internacionales. Fundamentalmente, encontramos trabajos acerca de los procesos de radicalización estudiantil hacia fines de la década de 1960, ya sea en clave latinoamericana o europea. 2 1 Véase Renate Marsiske, Movimientos estudiantiles en la historia de América Latina México: IISUE, 1999, 2002, 2006, 2015, 2017; Elena Hernández Sandoica, Miguel Ángel Ruiz Carnicer y Marc Baldó Lacomba, Estudiantes contra Franco 1939-1975. Oposición política y movilización juvenil, Madrid: La esfera de los libros, 2007. 2 Véase Alberto Carrillo Linares y Miguel Cardina, Contra el Estado Novo y el Nuevo Estado. El movimiento estudiantil ibérico antifascista, Hispania: Revista Española de Historia, v. LXXII n. 242 2012; Laura Luciani, Asimismo, desde la Sociología y la Ciencia Política han comenzado a desarrollarse investigaciones sobre los movimientos estudiantiles recientes desde una perspectiva global. Este tipo de análisis se ha expresado, entre otros espacios, en dossiers temáticos publicados en revistas académicas que reúnen trabajos sobre diversos casos nacionales.","0",""
"T2-0165","100362262.txt","1. IntroducciónEn 1804 se fundaba en Sargadelos, parroquia del municipio de Cervo, en la provincia de Lugo, una fábrica de loza que bajo el mismo nombre de su emplazamiento acabaría convirtiéndose en uno de los centros cerámicos de referencia en el panorama industrial del siglo XIX en España y el más impor-tante de los que hayan existido en Galicia. Creada por iniciativa del hidalgo asturiano Antonio Raymundo Ibáñez Meijide Pardo 1979, respondía a los deseos de expansión de unos negocios que tenían su origen más próximo en la ya asentada fábrica de fundición establecida desde 1791, año de su creación por Real Cédula, en el mismo recinto que ahora ocuparía la destinada a la producción de piezas cerámicas: Las Fabricas se hallan sitas en la Feligresía de Sargadelos, en donde llaman Monte do Medio. El terreno que tenemos adquirido en aquel lugar com-pondrá mas de una legua y quarto de circunferencia dentro del qual se halla una Casa Principal de dos patios, con Capilla, Oficinas Correspon-dientes, huerta, y Jardines; La Fabrica de Municiones con Carboneras, Refineria, Ornos de Calzinazn; maquina llamada Bocarte, Tinglados, casas y ranchos paralos Operarios: Una hermosa Herrería, a caso la mejor de España, contodas sus oficinas; la casa de la Fabrica de Loza, compuesta de dos patios, Ornos y tinglados con el Molino correspondiente, y maquinas para romper el pedernal, y moler los barnizes: Yasi mismo dos Molinos arineros; un puente dedos arcos, y cinco prados regadíos de crecida exten-sión, afin de proporcionar forrage para el Ganado empleado enlas conduc-ciones; y el resto del expresado terreno en toda su redondez lo tenemos plantado de pinos con el mejor suceso, excediendo en el dia de mas de seiscientos mil pies.","1",""
"T2-0166","10143616.txt","5, f. 33, f. 17. La esposa contaba con 21 años, estaba casada desde hacía tres en 1769 con el peninsular Don Pedro Bazán, y era hija legítima del capitán Don Joseph de Ferreyra y de Doña Teresa de Olmos. 29 AAC, Causas matrimoniales, Juicios de Divorcio, Leg. 202, Años 1815 1825, tomo Ix, exp. 1. 30 Algunos ejemplos de expedientes de divorcio eclesiástico en los cuales se recogen menciones a cuestiones alimentarias pueden consultarse en: AAC, Causas matrimoniales, Juicio de Divorcio, Leg. 194, Años 1688 1745, tomo I, exp. 4, 14, 16; Leg. 195, Años 85Mónica Ghirardi Jaqueline Vassallolos ingresos provenientes de su aporte productivo al hogar. En efecto, a veces lo que más alentaba el interés del cónyuge a solicitar el reintegro femenino residía en la contribución que hacían las mujeres, en el caso de los sectores populares especialmente, al sostén de la familia. Ello ocurría por ejemplo con la joven embarazada Concepción Gómez Ceballos, casada hacía cinco meses con Tadeo Gigena, a quien ella acusaba de sevicia y malos tratos. Depositada en casa de sus padres por orden del vicario con conocimiento del juez real, el marido insistía en que erapreciso se mudase de la casa de su madre y pasase a vivir en donde yo vivia y desde donde asiste a la tarea u ocupacion que ha ambos nos franqueaba lo necesario para pasar nuestra vida, pues necesitando yo alli su asistencia y presencia para el mas expedito manejo de dicha tarea ... siendo las facultades al marido el ordenar y disponer donde a de avitar su muger31.","1",""
"T2-0167","10028449.txt","Los síntomas clínicos que recoge este manual son los siguientes: a Deficiencias en la comunicación social Se caracteriza por dificultades en el empleo de lenguaje no verbal contacto ocular, postura...etc. , problemas en el desarrollo de las relaciones interpersonales, ausencia de la tendencia espontánea a mostrar y compartir intereses, y falta de reciprocidad social en las emociones1. b Comportamientos restringidos y repetitivos La gran mayoría de niños fracasan en el desarrollo del juego normal de simulación, ficción o fantasía, son escasa capacidad imaginativa, lo que limita su capacidad para entender las emociones e intenciones de los demás. Los 7 patrones de conducta son, a menudo, repetitivos ya que muestran gran resistencia a los cambios y tienen intereses específicos o preocupaciones sobre temas peculiares, con apego a objetos extraños. Son habituales los movimientos repetitivos o inusuales1. Algunos otros síntomas asociados al autismo son los siguientes5: en cuanto al lenguaje, este es la principal causa de consulta en la clínica diaria. Existe un trastorno semánticopragmático6, en el que se altera tanto la comprensión como la producción siempre se encuentra más afectada la primera que la segunda. Igualmente, se observa un retraso en el desarrollo del lenguaje o un lenguaje reiterativo y estereotipado que no es compensado con el lenguaje no verbal. Es frecuente la dificultad para el inicio y mantenimiento de una conversación. Tanto la forma como el contenido del lenguaje es peculiar y puede incluir ecolalia, inversión pronominal e invención de palabras1. En cuanto al funcionamiento intelectual, en TEA se pueden encontrar habilidades cognitivas muy irregulares, que varían desde la discapacidad intelectual hasta las capacidades superiores.","0",""
"T2-0168","10048563.txt","FOTO DE SITUACIÓN O MONTAJE IDENTIFICATIVO DE LA OBRA UNIVERSIDAD DE CANTABRIA ESCUELA TÉCNICA SUPERIOR DE INGENIEROS DE CAMINOS, CANALES Y PUERTOS ÁREA DE PROYECTOS TIPO PROYECTO FIN DE GRADO INGENIERO CIVIL TÍTULO en castellano PASARELA SOBRE EL RIO PISUEÑA TÍTULO en inglés PEDESTRIAN BRIDGE OVER PISUEÑA RIVER PROVINCIA CANTABRIA TÉRMINO MUNICIPAL SARO TOMO I Y ÚNICO DOCUMENTOS DOCUMENTO No 1 MEMORIA DOCUMENTO No 2 PLANOS DOCUMENTO No 3 PLIEGO DE PRESCRIPCIONES TÉCNICAS PARTICULARES DOCUMENTO No 4 PRESUPUESTO GRUPO ESTRUCTURAS AUTOR Iñigo Jiménez Lozano PRESUPUESTO FECHA P. B. L 178. 012, 70 JUNIO de 2018 FIRMAS DEL DOCUMENTO FECHA: Junio 2018 Área de Proyectos de Ingeniería Escuela Técnica Superior de Ingenieros de Caminos, Canales y Puertos UNIVERSIDAD DE CANTABRIA FIRMA DEL ALUMNO AUTOR DEL PROYECTO Iñigo Jiménez Lozano DIRECTORES DEL PROYECTO JAVIER TORRES RUIZ MARÍA ANTONIA PÉREZ HERNANDO TITULO Pasarela sobre el rio Pisueña AUTOR Iñigo Jimenez Lozano DIRECTORES Javier Torres Ruiz María Antonia Pérez Hernando CONVOCATORIA Junio 2018 PALABRAS CLAVE Pasarela peatonal Saro Pasarela sobre un rio Estructura metálica RESUMEN Hasta ahora la conexión entre el barrio de Vega y Saro se hacia mediante un estrecho puente de trafico mixto entre peatones y coches por una única calzada, de aquí sale la necesidad de dividir el tráfico y enviar el trafico peatonal entre estas dos zonas por una pasarela cercana al puente. Al ser una zona rural el diseño del puente se intenta ajustar al entorno intentando no crear una estructura con un gran desentone en la zona, es por eso que se crea una pasarela estrecha en alzado con apenas mas espesor que el de la barandilla con dos estribos prácticamente enterrados y sin ninguna pila, al ser de reducido vano, unos 30 metros.","0",""
"T2-0169","100104311.txt","Líderes y elites Sumario: Objeto de estudio. Metodología. La relación entre el líder y la elite política. La relación entre el líder y los seguidores. Las evidencias empíricas. Resumen: El liderazgo representa una personalización del poder. El desarrollo de los medios de comunicación de masas, especialmente la televisión, ha dado preeminencia a las actividades directas de los líderes. Lo que aquí pretendemos es explorar la influencia del líder en la vida política y su relación con las elites políticas. Las oscilaciones en el voto entre distintas elecciones se explican mejor por factores coyunturales como la valoración política de los candidatos o el aprecio por el partido que por factores estructurales como la clase social. En definitiva, está probado el influjo del líder como factor de decisión y explicación del voto a los partidos que representan. Palabras claves: Líderes, elites políticas, democracia, representación política, elecciones. Artículo: Recibido, julio 22 de 2004; aprobado, agosto 20 de 2004. Javier Sánchez Herrera: Doctor en Ciencias Políticas por la Universidad Nacional de Educación a Distancia UNED. Profesor de la Universidad de La Laguna. Departamento de Sociología. Responsable del Departamento de Ciencia Política del Centro Asociado de la UNED en Las Palmas de Gran Canaria. E- mai: fjsherull.es Javier Sánchez Herrera La personalización de la política no es un fenómeno desconocido ni nuevo en la ciencia política y la sociología. Mucho menos en la política, donde los partidos y los países no han dejado de contar con ellos para impulsar el progreso general de la sociedad.","1",""
"T2-0170","100253577.txt","Sí, lo reconozco. Pero no me parece baladí subrayar que precisamente el informe AL GORE o el análisis PICQ o el último do cumento del gobierno del Reino Unido sobre el particular son muy claros al respecto. Para unos hay que buscar una Administración que piense más en la gente y para otros la justificación de la propia existencia del aparato administrativo reside en el compromiso con la mejora creciente de las condiciones de vida de la gente. En este sentido, también en el documento español, el propio Minis tro recuerda de la Administración: ha de ser sen cilla, ágil, eficaz y eficiente, y que ha de aprove char las ventajas que presuponen las nuevas tec nologías de la información y de las comunicacio nes, con el fin de contribuir al mayor bienestar de las personas. No se trata en estas líneas, ni mucho me nos, de glosar el documento español. Me propon go solamente analizar la expresión relativa al ca rácter central de las personas en cualquier proce so de reformas de la Administración Pública. Tanto en el sentido e usuario de los servicios públicos co mo en su dimensión de empleado público. En am bos caso, las personas ocupan el lugar central del sistema y, por ello, los reformadores deben tener la habilidad, perspicacia e inteligencia de general es pacios de integración y complementariedad entre usuarios y empleados públicos. En este sentido, el libro blanco español de dica, ni más ni menos, que el capítulo I a Una Ad ministración pública al servicio de los ciudadanos y el capítulo V lleva por rúbrica La implicación de los empleados públicos en una Administración pa ra los ciudadanos.","0",""
"T2-0171","100253878.txt","12 Esto puede incluir, evidentemente, a la élite aristocrática, la curia regia y hasta al propio rey. Lo anterior incidirá en la forma en que se articularán estas instituciones, según las necesidades socio-económicas, políticas y religiosas de cada propietario detrás de ellas: bien como núcleos o dependencias de un dominio territorial de una comunidad monástica o uno o varios señores, o bien como mecanismos de control del territorio en que las encontramos al servicio de los poderes episcopales y regios. 13 En otras palabras, las iglesias propias han sido interpretadas con un margen difuso eclesiástico, pero en realidad se trata de una institución heterogénea al igual que sus propietarios, conformadas según los intereses de los mismos y a tono con la realidad social en la que las encontramos en los cartularios altomedievales del norte de la península ibérica. Teniendo en cuenta esto, proponemos el análisis de la relación e interacción social observable entre las iglesias y monasterios locales como otra perspectiva para abordarlos. Podemos identificar personajes tan diversos como donantes, la propia comunidad religiosa asociada a los centros eclesiásticos, compradores, vendedores y personajes de poder de las esferas episcopales y regias. Este intento de caracterizar a las iglesias propias en base a la asociación de personajes identificados no es nuevo, ya que historiadores como Iñaki Martín Viso, al analizarlas como contacto socio-político, ha propuesto una tipología inicial sobre una serie de monasterios ubicados en el Bierzo. Distingue lo que él denomina monasterios locales surgidos de las sociedades locales, mayormente por iniciativas de élites aristocráticas radicadas en el Bierzo, de los monasterios genadianos, 10 DAVIES, op.","0",""
"T2-0172","100253833.txt","Leonardo-Loayza, Richard. Crónicas del yo mujer. Poliamor, maternidad y representación femenina en dos textos de Llamada perdida de Gabriela Wiener. Estudios de Teoría Literaria. Revista digital: artes, letras y humanidades, noviembre de 2020, vol. 9, n 20, pp. 24-37. Esta obra se encuentra bajo una Licencia Creative Commons Atribución-NoComercial-CompartirIgual 4. 0 Internacional. 1 Doctor en Literatura Peruana y Latinoamericana por la Universidad Nacional Mayor de San Marcos. Es profesor del Departamento de Literatura y de la Escuela de Posgrado en este mismo centro de estudios. Autor de La letra, la imagen y el cuerpo. Ensayos sobre literatura, cine y performance 2012 y El cuerpo mirado. La narrativa afroperuana en el siglo XX 2016, 2017. Editor de Poéticas sobre lo negro: literatura y otros discursos sobre lo afroperuano en el siglo XX 2013, Palabra de negro. 9 asedios a la narrativa afrolatinoamericana 2015 y Sobre la piel. Asedios a la literatura afrolatinoamericana 2019. Investigador RENACYT Grupo María Rostworowski - Nivel I, CÓDIGO RENACYT: P0019388. Contacto: rleonardolunmsm.edu.pe Richard Leonardo-Loayza Estudios de Teoría Literaria, 9 20, Crónicas del yo mujer. Poliamor, maternidad y representación femenina en dos textos de Llamada perdida de Gabriela Wiener: 24- Introducción eila Guerreiro explica que el periodismo narrativo es aquel que toma algunos recursos de la ficción estructuras, climas, tonos, descripciones, diálogos, escenas para contar una historia real y monta, con esos elementos, una arquitectura tan atractiva como la de una buena novela o un buen cuento sp. Este periodismo narrativo, también llamado periodismo literario Chillón 233, Kramer sp, Cuartero, El concepto 54, 2 tiene algunas manifestaciones particulares.","0",""
"T2-0173","10143934.txt","Ya otros investigadores nos han permitido percibir los ahogados tildes femeninos. Cristina Segura ha dado lu-ces de esta dinámica por medio de la figura de una tal Catalina de Belunia, mujer que, en torno a 1503, apeló ante la justicia de los Reyes Católicos por las agresiones propinadas por un funcionario de justicia por causa de su supuesto crimen contra natura Segura, 2006: 127-147. Hablamos de tildes, de pequeñas sonoridades, pues sería ilusorio considerar las fuentes criminales como reflejo directo de mentalidades femeninas y su espacio de representación. El mecanismo jurídico, institucional ambos con un desarrollo no menor para el siglo xV- y las subjetividades normadas de alcaldes y escribanos, han dado un tono homogéneo a las voces que representan. En base a lo dicho, en nuestro caso, a partir de la interlocución de las voces documentadas, a continuación buscaremos trazar los pasos de una mujer y su inte-racción con el espacio con sus comunes y la justicia regia. Así pues, nuestro análi-sis centrado en las fuentes citadas busca más bien escarbar en la pertenencia de una mujer sus prácticas cotidianas y no cotidianas y otros sujetos a un entorno inmediato a nivel local y a otro de carácter global, interconectados todos por re-laciones de fidelidad y la violación de la misma. Así pues proponemos como ejes de análisis: a El desplazamiento y la visita de una fembra; b de lo individual a lo colectivo; c de lo local a lo global y finalmente d la actuación judicial sobre el entorno asociativo: la rebeldía.","1",""
